#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.079202256063  0.079202256063  0.010571354373  -0.000000015506   0.089773594931  -0.287660930462
1  0.080742440600  0.080742440600  0.009190687150  -0.001104783612   0.088828344138  -0.220028755536
2  0.080742582236  0.080742582236  0.009190290597  -0.001104688383   0.088828184449  -0.220020556076
3  0.080743042541  0.080743042541  0.009189863354  -0.001104901569   0.088828004326  -0.220003129103
4  0.085413236348  0.085413236348  0.011738979170  -0.000061321579   0.097090893939  -0.317765411781
5  0.085413873977  0.085413873977  0.011738116748  -0.000061428363   0.097090562362  -0.317739038340
6  0.085422177860  0.085422177860  0.011741654226  -0.000062436494   0.097101395592  -0.317807865396
7  0.086775593627  0.086775593627  0.010918383160  -0.000891705106   0.096802271681  -0.272839947200
8  0.086779130273  0.086779130273  0.010918803275  -0.000893385821   0.096804547727  -0.272805644505
9  0.086779331279  0.086779331279  0.010918791310  -0.000893423917   0.096804698672  -0.272804282286
10  0.087470834074  0.087470834074  0.009549136703  -0.001307551870   0.095712418907  -0.224265061526
11  0.087475278100  0.087475278100  0.009552898292  -0.001309025685   0.095719150707  -0.224327315061
12  0.087480628140  0.087480628140  0.009554878678  -0.001310392384   0.095725114434  -0.224344014344
13  0.087902360009  0.087902360009  0.009238658137  -0.001484092553   0.095656925594  -0.211012585954
14  0.087905858227  0.087905858227  0.009241692430  -0.001485111919   0.095662438737  -0.211067414906
15  0.088791297719  0.088791297719  0.009146261850  -0.001666383263   0.096271176306  -0.203537968184
16  0.089297703907  0.089297703907  0.006405683631  -0.000019482622   0.095683904915  -0.173777470116
17  0.089297793573  0.089297793573  0.006405705265  -0.000019436253   0.095684062585  -0.173779320580
18  0.089299304413  0.089299304413  0.006404555534  -0.000020083398   0.095683776548  -0.173730425074
19  0.089724892513  0.089724892513  0.006469390928  -0.000233081294   0.095961202148  -0.169698715996
20  0.089874230602  0.089874230602  0.006702554407  -0.000175374879   0.096401410130  -0.177613693015
21  0.089874427679  0.089874427679  0.006699661140  -0.000174434022   0.096399654796  -0.177560565191
22  0.089962088949  0.089962088949  0.006708552489  -0.000264793542   0.096405847897  -0.175343702230
23  0.089962511049  0.089962511049  0.006711937615  -0.000266371131   0.096408077532  -0.175392887800
24  0.089962624192  0.089962624192  0.006714862710  -0.000267615502   0.096409871400  -0.175438622666
