#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.064553545182  0.064553545182  0.004310809128  -0.000005390408   0.068858963902  -0.117156470966
1  0.064708477561  0.064708477561  0.004238345699  -0.000153442888   0.068793380373  -0.111155924367
2  0.064725023245  0.064725023245  0.004227630679  -0.000167877192   0.068784776732  -0.110471576026
3  0.064802341511  0.064802341511  0.004177490915  -0.000237464554   0.068742367872  -0.107213633344
4  0.065753242870  0.065753242870  0.004595483465  -0.000007529902   0.070341196433  -0.124844639580
5  0.065942186344  0.065942186344  0.004510033297  -0.000130331752   0.070321887889  -0.119177810629
6  0.065954342049  0.065954342049  0.004525208407  -0.000191735601   0.070287814856  -0.117919861923
7  0.066133152590  0.066133152590  0.004442089652  -0.000306496062   0.070268746180  -0.112535291424
8  0.066282244354  0.066282244354  0.004387305725  -0.000011855465   0.070657694614  -0.119062127211
9  0.066430933617  0.066430933617  0.004347260044  -0.000140807589   0.070637386072  -0.114463460327
10  0.066611404390  0.066611404390  0.004261308174  -0.000356462169   0.070516250395  -0.106256326582
11  0.066696246100  0.066696246100  0.004215296872  -0.000424074567   0.070487468405  -0.103164466628
12  0.067062450011  0.067062450011  0.004216696934  -0.000018652001   0.071260494944  -0.114234679907
13  0.067153046640  0.067153046640  0.004167372032  -0.000109418203   0.071211000469  -0.110422604823
14  0.067188145061  0.067188145061  0.004187937194  -0.000151215024   0.071224867230  -0.109844861639
15  0.067494699434  0.067494699434  0.002785640626  -0.000000508764   0.070279831296  -0.075787337158
16  0.067506765897  0.067506765897  0.002802386524  -0.000017385894   0.070291766527  -0.075783766147
17  0.067511015830  0.067511015830  0.002830515541  -0.000015997119   0.070325534252  -0.076586986581
18  0.067520789651  0.067520789651  0.002854334108  -0.000054960052   0.070320163707  -0.076174887179
19  0.067527301736  0.067527301736  0.004473073525  -0.000007192900   0.071993182360  -0.121522864019
20  0.067604848831  0.067604848831  0.003919517102  -0.000467595923   0.071056770010  -0.093931607984
21  0.067698710666  0.067698710666  0.004484325059  -0.000164941450   0.072018094275  -0.117536475137
22  0.067751279747  0.067751279747  0.004363895609  -0.000198720753   0.071916454604  -0.113340239087
23  0.067768072438  0.067768072438  0.002760448413  -0.000000229169   0.070528291683  -0.075109429942
24  0.067771797308  0.067771797308  0.002781576508  -0.000002785938   0.070550587879  -0.075614781732
25  0.067772331165  0.067772331165  0.002769175224  -0.000007029575   0.070534476815  -0.075161850126
26  0.067794895442  0.067794895442  0.002935411097  -0.000065370795   0.070664935744  -0.078097814668
27  0.067930329082  0.067930329082  0.004399375771  -0.000386114738   0.071943590115  -0.109206451269
28  0.068274810516  0.068274810516  0.004135860069  -0.000015724721   0.072394945863  -0.112114650987
29  0.068333446088  0.068333446088  0.004139399329  -0.000050182112   0.072422663305  -0.111273325362
30  0.068372854350  0.068372854350  0.002781731572  -0.000002952773   0.071151633149  -0.075614461415
31  0.068373390548  0.068373390548  0.002759960695  -0.000002448382   0.071130902861  -0.075035770559
32  0.068373659653  0.068373659653  0.002742466867  -0.000000940778   0.071115185742  -0.074600763011
33  0.068373871256  0.068373871256  0.002740791150  -0.000001401577   0.071113260829  -0.074542625441
34  0.068402583691  0.068402583691  0.004278476499  -0.000077588910   0.072603471279  -0.114312032532
35  0.068433491698  0.068433491698  0.003997881681  -0.000027299850   0.072404073528  -0.108045090420
36  0.068434771977  0.068434771977  0.004075828499  -0.000108305115   0.072402295362  -0.107961865835
37  0.068527658983  0.068527658983  0.004087554141  -0.000164343583   0.072450869541  -0.106756051797
38  0.068565478138  0.068565478138  0.004032201296  -0.000184993827   0.072412685607  -0.104687901308
