304
  I -17.29695638605263  11.68466495447368 -17.4211
  I -23.80105638605263  16.76916495447368 -16.9235
  I -17.49615638605263  5.850714954473684 -23.9024
  I -23.72675638605263  5.702124954473685 -17.6366
  I -16.52395638605263  11.64696495447368  5.93862
  I -23.49885638605263  16.99836495447368  5.81989
  I -23.51795638605263  6.446144954473684 -5.68517
  I -16.52395638605263  11.64696495447368 -5.93862
  I -23.49885638605263  16.99836495447368 -5.81989
  I -17.14395638605263  17.29546495447368 -11.7911
  I -16.88255638605263  5.784424954473685  3.038505120026744e-16
  I -23.51795638605263  6.446144954473684  5.68517
  I -23.72675638605263  5.702124954473685  17.6366
  I -17.29695638605263  11.68466495447368  17.4211
  I -23.80105638605263  16.76916495447368  16.9235
  I -17.14395638605263  17.29546495447368  11.7911
  I -17.49615638605263  5.850714954473684  23.9024
  I -5.86665638605263  23.73016495447368 -17.632
  I -5.78951638605263  17.57466495447368 -23.9168
  I -17.03155638605263  16.91356495447369 -23.9194
 Pb -17.80105638605263  17.73776495447368 -17.864
 Pb -17.47805638605263  17.62236495447369 -5.89449
  I -17.01895638605263  23.75586495447368 -17.085
  I -11.71265638605263  17.27186495447368 -17.553
  I -5.110996386052629  23.42136495447368  5.69745
  I -17.93455638605263  23.71826495447368 -5.84332
  I -11.59435638605263  18.17526495447368 -5.89907
  I -5.110996386052629  23.42136495447368 -5.69745
  I -5.71697638605263  16.84536495447368  3.038505120026744e-16
  I -16.98885638605263  17.25156495447368  3.038505120026744e-16
 Pb -17.47805638605263  17.62236495447369  5.89449
 Pb -17.80105638605263  17.73776495447368  17.864
  I -17.93455638605263  23.71826495447368  5.84332
  I -11.59435638605263  18.17526495447368  5.89907
  I -17.01895638605263  23.75586495447368  17.085
  I -11.71265638605263  17.27186495447368  17.553
  I -5.86665638605263  23.73016495447368  17.632
  I -5.78951638605263  17.57466495447368  23.9168
  I -17.03155638605263  16.91356495447369  23.9194
  I -17.29965638605263 -11.68053504552632 -17.4211
  I -23.72805638605263 -5.696595045526315 -17.6366
  I -17.03545638605263 -16.90953504552632 -23.9194
  I -23.80495638605263 -16.76363504552632 -16.9235
  I -16.52665638605263 -11.64313504552632  5.93862
  I -23.51945638605263 -6.440655045526316  5.68517
  I -23.50285638605263 -16.99283504552632 -5.81989
  I -16.52665638605263 -11.64313504552632 -5.93862
  I -23.51945638605263 -6.440655045526316 -5.68517
  I -17.26765638605263 -5.723085045526315 -11.8342
  I -16.99285638605263 -17.24763504552632  3.038505120026744e-16
  I -23.50285638605263 -16.99283504552632  5.81989
  I -23.80495638605263 -16.76363504552632  16.9235
  I -17.29965638605263 -11.68053504552632  17.4211
  I -23.72805638605263 -5.696595045526315  17.6366
  I -17.26765638605263 -5.723085045526315  11.8342
  I -17.03545638605263 -16.90953504552632  23.9194
  I -5.800536386052629  0.0006770544736839374 -17.6475
  I -11.70455638605263  5.805984954473685 -17.6527
  I -5.862956386052629 -5.810955045526316 -24.0528
  I -17.49745638605263 -5.846635045526316 -23.9024
 Pb -17.68445638605263 -5.849055045526316 -17.8161
 Pb -17.68305638605263  5.853194954473684 -17.8161
 Pb -17.45515638605263 -5.802115045526316 -5.90113
 Pb -17.45385638605263  5.806194954473685 -5.90113
  I -17.25325638605263  0.002014954473683937 -17.6008
  I -11.70585638605263 -5.803245045526316 -17.6527
  I -4.312356386052629  0.000503154473683938  6.1748
  I -11.54085638605263  4.573054954473684  6.08643
  I -18.23455638605263  0.002130254473683937 -5.88623
  I -11.54195638605263 -4.570355045526315 -6.08643
  I -4.312356386052629  0.000503154473683938 -6.1748
  I -11.54085638605263  4.573054954473684 -6.08643
  I -17.26635638605263  5.727124954473684 -11.8342
  I -5.78806638605263  5.858824954473684 -11.9721
  I -5.727446386052629 -5.651615045526316  3.038505120026744e-16
  I -16.88385638605263 -5.780475045526316  3.038505120026744e-16
 Pb -17.45515638605263 -5.802115045526316  5.90113
 Pb -17.45385638605263  5.806194954473685  5.90113
 Pb -17.68445638605263 -5.849055045526316  17.8161
 Pb -17.68305638605263  5.853194954473684  17.8161
  I -18.23455638605263  0.002130254473683937  5.88623
  I -11.54195638605263 -4.570355045526315  6.08643
  I -17.25325638605263  0.002014954473683937  17.6008
  I -11.70585638605263 -5.803245045526316  17.6527
  I -5.800536386052629  0.0006770544736839374  17.6475
  I -11.70455638605263  5.805984954473685  17.6527
  I -17.26635638605263  5.727124954473684  11.8342
  I -5.78806638605263  5.858824954473684  11.9721
