0 96 7.75231e-19
1 96 9.24952e-20
2 96 2.31893e-19
3 96 2.30801e-19
4 96 7.32747e-19
5 96 2.75829e-19
6 96 1.23278e-19
7 96 6.02936e-19
8 96 2.87331e-20
9 96 3.9228e-19
10 96 3.12443e-19
11 96 8.48138e-20
12 96 1.5256e-19
13 96 2.98503e-20
14 96 2.6683e-19
15 96 2.83007e-20
16 96 1.32839e-19
17 96 6.85926e-20
18 96 4.04366e-07
19 96 1.42977e-07
20 96 2.40408e-19
21 96 6.61085e-20
22 96 1.04479e-19
23 96 3.21544e-20
24 96 3.39388e-20
25 96 2.27149e-19
26 96 8.91238e-20
27 96 1.99457e-20
28 96 3.70882e-20
29 96 9.33642e-20
30 96 2.93217e-21
31 96 2.05742e-19
32 96 7.61962e-05
33 96 1.15269e-05
34 96 2.24439e-21
35 96 8.54453e-20
36 96 7.42163e-20
37 96 5.10647e-21
38 96 1.76604e-19
39 96 3.99812e-19
40 96 8.55274e-20
41 96 3.18673e-19
42 96 1.51274e-19
43 96 4.11145e-20
44 96 3.05802e-06
45 96 6.15416e-05
46 96 2.64094e-20
47 96 4.26638e-21
48 96 5.22438e-20
49 96 5.23569e-21
50 96 3.97743e-20
51 96 4.14797e-20
52 96 7.72803e-20
53 96 3.04086e-20
54 96 3.71445e-20
55 96 6.452e-20
56 96 4.26557e-19
57 96 1.3332e-19
58 96 1.03273e-19
59 96 3.864e-19
60 96 1.05521e-19
61 96 1.06003e-19
62 96 1.30391e-19
63 96 1.39259e-19
64 96 1.88759e-19
65 96 2.80881e-19
66 96 1.97971e-19
67 96 3.37922e-20
68 96 1.06563e-19
69 96 3.7208e-19
70 96 1.59039e-19
71 96 1.08868e-19
72 96 1.86171e-19
73 96 1.05369e-20
74 96 1.69247e-19
75 96 8.38125e-20
76 96 1.63588e-19
77 96 1.51917e-19
78 96 1.8795e-19
79 96 8.06775e-20
80 96 0.00259
81 96 0.00423936
82 96 2.12575e-19
83 96 1.33584e-20
84 96 1.32219e-19
85 96 2.3715e-19
86 96 1.18085e-19
87 96 2.60934e-19
88 96 3.14153e-19
89 96 7.40961e-19
90 96 6.27847e-19
91 96 1.14809e-18
92 96 8.81979e-19
93 96 1.77028e-19
94 96 0.207608
95 96 0.236651
0 97 7.97495e-19
1 97 1.02819e-18
2 97 2.43909e-20
3 97 1.35683e-19
4 97 1.74731e-18
5 97 3.43601e-20
6 97 6.46944e-19
7 97 2.66849e-19
8 97 9.7584e-20
9 97 2.34443e-19
10 97 2.38245e-21
11 97 2.64086e-19
12 97 5.61326e-19
13 97 3.24127e-19
14 97 1.33359e-19
15 97 3.62437e-19
16 97 1.16646e-19
17 97 1.77028e-20
18 97 1.42977e-07
19 97 4.04366e-07
20 97 7.30082e-19
21 97 1.40645e-19
22 97 2.96109e-20
23 97 7.01351e-20
24 97 9.89429e-20
25 97 5.12537e-20
26 97 1.2182e-20
27 97 1.99425e-20
28 97 3.18343e-21
29 97 5.09015e-21
30 97 7.4375e-20
31 97 4.39239e-20
32 97 1.15269e-05
33 97 7.61962e-05
34 97 5.78518e-20
35 97 1.24685e-19
36 97 5.19174e-20
37 97 7.36239e-21
38 97 5.2331e-20
39 97 1.01822e-19
40 97 4.2048e-21
41 97 5.7254e-20
42 97 5.99923e-21
43 97 9.20347e-20
44 97 6.15416e-05
45 97 3.05802e-06
46 97 3.53428e-21
47 97 5.30514e-20
48 97 1.82525e-20
49 97 2.82207e-20
50 97 3.16215e-20
51 97 1.80812e-20
52 97 5.64884e-20
53 97 7.77733e-20
54 97 6.63375e-20
55 97 4.84966e-20
56 97 2.1825e-20
57 97 6.16284e-19
58 97 4.18632e-19
59 97 3.22793e-21
60 97 1.66631e-19
61 97 2.30973e-19
62 97 1.00761e-19
63 97 1.73177e-19
64 97 2.18822e-19
65 97 3.07468e-19
66 97 4.95806e-19
67 97 7.61339e-20
68 97 5.5548e-20
69 97 1.16568e-19
70 97 1.31269e-19
71 97 4.29391e-19
72 97 5.02675e-19
73 97 2.24325e-21
74 97 9.47127e-20
75 97 9.01042e-21
76 97 1.20489e-19
77 97 8.0037e-20
78 97 3.6945e-19
79 97 5.81593e-19
80 97 0.00423936
81 97 0.00259
82 97 3.16965e-19
83 97 5.86154e-21
84 97 1.972e-19
85 97 1.58353e-19
86 97 1.21878e-20
87 97 8.00969e-20
88 97 7.55786e-19
89 97 1.13126e-18
90 97 2.01836e-19
91 97 8.15937e-19
92 97 2.26691e-18
93 97 1.45902e-19
94 97 0.236651
95 97 0.207608
0 98 3.75302e-20
1 98 4.20521e-19
2 98 1.05145e-05
3 98 3.29349e-06
4 98 1.35074e-18
5 98 3.25285e-19
6 98 1.95753e-19
7 98 1.11424e-19
8 98 2.15595e-19
9 98 1.32777e-19
10 98 2.33451e-20
11 98 2.36424e-19
12 98 4.3821e-20
13 98 7.67865e-20
14 98 5.25218e-20
15 98 2.95251e-23
16 98 1.34519e-20
17 98 2.62422e-20
18 98 1.34539e-20
19 98 1.48348e-20
20 98 2.53123e-20
21 98 4.527e-20
22 98 2.42768e-19
23 98 1.40701e-19
24 98 2.39341e-20
25 98 5.08664e-22
26 98 2.14525e-06
27 98 2.53893e-06
28 98 7.35679e-21
29 98 7.39856e-21
30 98 1.18436e-20
31 98 1.89853e-21
32 98 4.75215e-21
33 98 1.33417e-19
34 98 1.50952e-20
35 98 2.20305e-20
36 98 2.26301e-20
37 98 2.13174e-20
38 98 4.26603e-21
39 98 6.28589e-20
40 98 3.39023e-20
41 98 1.06224e-20
42 98 4.71115e-20
43 98 8.20143e-20
44 98 6.96855e-20
45 98 2.12851e-20
46 98 6.64666e-20
47 98 4.20793e-22
48 98 3.15297e-20
49 98 2.50238e-20
50 98 5.30765e-20
51 98 1.87312e-20
52 98 6.78854e-20
53 98 1.2843e-20
54 98 9.4195e-21
55 98 1.17341e-20
56 98 0.000532439
57 98 1.41844e-05
58 98 2.7686e-20
59 98 7.32376e-20
60 98 2.23779e-20
61 98 2.46219e-20
62 98 7.0112e-20
63 98 5.0779e-21
64 98 5.48544e-21
65 98 1.12604e-20
66 98 1.14017e-20
67 98 1.68653e-20
68 98 0.000145543
69 98 0.000159932
70 98 8.52453e-22
71 98 4.84332e-20
72 98 8.77623e-22
73 98 3.2817e-20
74 98 4.48411e-20
75 98 5.2308e-22
76 98 7.22294e-21
77 98 1.12409e-19
78 98 3.83815e-20
79 98 1.01812e-19
80 98 1.94525e-19
81 98 2.58966e-20
82 98 1.75027e-19
83 98 9.43279e-21
84 98 5.0935e-20
85 98 5.7497e-20
86 98 2.84486e-21
87 98 5.45527e-20
88 98 0.00403458
89 98 0.00635787
90 98 5.68023e-20
91 98 1.22298e-19
92 98 2.39516e-19
93 98 1.36992e-19
94 98 1.4919e-20
95 98 8.83685e-19
0 99 2.27842e-18
1 99 2.31972e-18
2 99 3.29349e-06
3 99 1.05145e-05
4 99 1.75879e-19
5 99 8.34783e-20
6 99 2.48695e-19
7 99 2.86313e-21
8 99 2.0001e-19
9 99 4.23933e-19
10 99 3.79718e-20
11 99 1.39688e-19
12 99 9.75484e-20
13 99 1.59613e-20
14 99 1.97826e-19
15 99 3.47049e-21
16 99 8.57109e-20
17 99 1.69304e-20
18 99 4.08445e-20
19 99 5.49693e-20
20 99 2.89343e-20
21 99 1.06439e-19
22 99 1.99923e-20
23 99 6.39918e-21
24 99 7.31215e-21
25 99 3.77033e-20
26 99 2.53893e-06
27 99 2.14525e-06
28 99 4.72711e-22
29 99 1.8411e-20
30 99 1.48529e-21
31 99 1.52845e-21
32 99 6.31915e-20
33 99 6.13158e-21
34 99 4.3289e-20
35 99 1.71727e-20
36 99 1.52913e-20
37 99 9.13572e-21
38 99 5.85553e-20
39 99 2.40198e-20
40 99 1.76269e-19
41 99 9.21831e-21
42 99 9.10251e-20
43 99 2.55608e-20
44 99 1.73362e-20
45 99 3.81067e-21
46 99 5.07327e-21
47 99 5.48896e-20
48 99 7.06545e-20
49 99 6.90842e-21
50 99 7.01316e-20
51 99 8.58322e-20
52 99 2.04381e-20
53 99 5.44072e-22
54 99 1.24751e-20
55 99 1.71874e-20
56 99 1.41844e-05
57 99 0.000532439
58 99 3.26569e-20
59 99 1.27908e-19
60 99 9.06699e-21
61 99 6.73895e-20
62 99 1.05598e-19
63 99 3.46194e-20
64 99 1.0975e-20
65 99 3.11274e-20
66 99 6.12721e-20
67 99 7.59864e-21
68 99 0.000159932
69 99 0.000145543
70 99 9.54924e-21
71 99 4.20292e-20
72 99 3.65707e-20
73 99 9.00637e-20
74 99 2.52063e-20
75 99 1.08114e-20
76 99 4.01442e-20
77 99 1.89426e-20
78 99 6.822e-20
79 99 1.13534e-19
80 99 5.06726e-20
81 99 2.43818e-19
82 99 2.35168e-19
83 99 7.84386e-20
84 99 2.41197e-20
85 99 2.35648e-19
86 99 1.11611e-19
87 99 1.66896e-19
88 99 0.00635787
89 99 0.00403458
90 99 2.11145e-19
91 99 2.97901e-20
92 99 6.00331e-19
93 99 1.14425e-19
94 99 2.1919e-18
95 99 9.76193e-19
0 100 2.21672e-19
1 100 5.90045e-19
2 100 1.87108e-20
3 100 2.49406e-21
4 100 1.41662e-06
5 100 9.22861e-07
6 100 5.88768e-07
7 100 8.45696e-08
8 100 9.14011e-06
9 100 8.48807e-06
10 100 1.33782e-05
11 100 1.27412e-06
12 100 2.8497e-19
13 100 1.01671e-19
14 100 1.44225e-06
15 100 3.14607e-06
16 100 1.18599e-06
17 100 1.23191e-06
18 100 3.84192e-20
19 100 1.87367e-20
20 100 1.2956e-19
21 100 1.82184e-19
22 100 7.66741e-20
23 100 6.649e-20
24 100 2.22464e-20
25 100 1.38984e-20
26 100 3.95084e-20
27 100 3.56868e-20
28 100 1.61848e-06
29 100 4.56692e-07
30 100 1.49369e-07
31 100 3.48459e-07
32 100 5.323e-20
33 100 1.10293e-19
34 100 1.68405e-21
35 100 2.15256e-20
36 100 8.1914e-21
37 100 1.28218e-20
38 100 6.35966e-20
39 100 7.14797e-20
40 100 2.92171e-20
41 100 1.63309e-20
42 100 4.14614e-22
43 100 6.07931e-20
44 100 4.82926e-22
45 100 2.30161e-20
46 100 7.6135e-21
47 100 2.40482e-21
48 100 2.78388e-20
49 100 5.85459e-20
50 100 3.91703e-20
51 100 7.28068e-21
52 100 3.86223e-20
53 100 1.23538e-20
54 100 6.02826e-21
55 100 3.65666e-21
56 100 6.75234e-21
57 100 1.78617e-20
58 100 5.10512e-05
59 100 2.80252e-05
60 100 0.000333737
61 100 4.40472e-05
62 100 9.03553e-05
63 100 7.1337e-05
64 100 2.8487e-05
65 100 0.000194397
66 100 3.15208e-21
67 100 1.52948e-20
68 100 6.79819e-21
69 100 3.11446e-20
70 100 2.23505e-05
71 100 1.10076e-05
72 100 7.14917e-05
73 100 1.36053e-05
74 100 7.70372e-21
75 100 1.16137e-20
76 100 7.72324e-20
77 100 1.41354e-20
78 100 2.21509e-20
79 100 9.29558e-20
80 100 1.24562e-20
81 100 2.07357e-20
82 100 3.22003e-20
83 100 2.52016e-20
84 100 9.37038e-20
85 100 4.46649e-20
86 100 1.42957e-20
87 100 1.51168e-20
88 100 3.44493e-20
89 100 6.28241e-20
90 100 0.000813279
91 100 0.00668243
92 100 0.00124992
93 100 0.00236343
94 100 1.19622e-19
95 100 1.65524e-19
0 101 1.8314e-18
1 101 3.03149e-19
2 101 1.94109e-19
3 101 1.87305e-20
4 101 6.89209e-07
5 101 9.87358e-07
6 101 2.46535e-07
7 101 1.08972e-06
8 101 5.73113e-06
9 101 9.03867e-07
10 101 6.3482e-06
11 101 1.92973e-05
12 101 1.12248e-18
13 101 9.29086e-20
14 101 9.78173e-07
15 101 9.63928e-07
16 101 1.1322e-06
17 101 3.93193e-06
18 101 3.38187e-20
19 101 1.63735e-20
20 101 2.88846e-20
21 101 1.464e-20
22 101 2.03773e-20
23 101 9.33435e-20
24 101 2.87526e-20
25 101 6.7205e-20
26 101 4.52999e-20
27 101 8.44736e-21
28 101 3.11051e-08
29 101 6.66547e-07
30 101 1.02572e-06
31 101 8.49632e-07
32 101 3.29446e-20
33 101 3.67446e-21
34 101 3.17764e-20
35 101 1.38148e-20
36 101 5.08146e-20
37 101 2.56171e-20
38 101 1.0519e-20
39 101 2.1868e-20
40 101 5.37842e-20
41 101 2.78847e-20
42 101 5.08605e-20
43 101 1.33504e-21
44 101 2.72469e-20
45 101 2.42971e-20
46 101 4.30978e-20
47 101 3.52605e-22
48 101 1.14561e-19
49 101 4.60218e-20
50 101 6.27165e-20
51 101 2.48054e-20
52 101 6.22994e-21
53 101 2.46845e-20
54 101 6.14881e-21
55 101 4.5241e-20
56 101 4.88621e-20
57 101 2.6618e-20
58 101 0.000125045
59 101 3.0497e-05
60 101 1.74126e-05
61 101 0.000283906
62 101 0.000254842
63 101 5.39775e-05
64 101 6.24229e-05
65 101 1.33346e-05
66 101 3.53516e-20
67 101 6.25227e-20
68 101 5.36424e-20
69 101 5.4301e-21
70 101 5.85773e-06
71 101 2.93312e-05
72 101 1.28036e-05
73 101 7.04626e-05
74 101 1.31083e-20
75 101 4.31855e-20
76 101 3.46414e-21
77 101 7.05799e-20
78 101 8.71484e-20
79 101 3.34663e-19
80 101 7.84382e-21
81 101 2.44111e-20
82 101 9.42451e-21
83 101 3.22024e-21
84 101 3.60384e-21
85 101 1.77695e-20
86 101 2.42951e-20
87 101 6.04738e-20
88 101 2.10357e-19
89 101 5.59069e-20
90 101 0.000291298
91 101 0.000644442
92 101 0.00736311
93 101 0.00281021
94 101 3.77319e-19
95 101 1.49549e-19
0 102 3.13559e-18
1 102 1.1284e-18
2 102 3.22899e-19
3 102 2.14665e-19
4 102 7.92441e-07
5 102 2.96315e-07
6 102 1.20334e-06
7 102 7.20726e-07
8 102 5.28903e-06
9 102 1.59737e-05
10 102 8.03337e-06
11 102 2.98447e-06
12 102 3.45622e-19
13 102 1.7279e-19
14 102 4.23407e-06
15 102 1.839e-06
16 102 3.48321e-07
17 102 5.84828e-07
18 102 5.10372e-20
19 102 1.79817e-20
20 102 1.95923e-20
21 102 6.66691e-20
22 102 2.28235e-19
23 102 1.47485e-19
24 102 1.84515e-20
25 102 5.17565e-21
26 102 9.66398e-20
27 102 3.26139e-21
28 102 4.98108e-07
29 102 2.08513e-07
30 102 1.29806e-06
31 102 5.68321e-07
32 102 8.52108e-20
33 102 2.16868e-20
34 102 4.5891e-20
35 102 7.848e-20
36 102 1.78149e-20
37 102 3.47507e-20
38 102 9.96926e-20
39 102 1.27645e-20
40 102 1.51115e-20
41 102 2.29099e-21
42 102 4.82338e-21
43 102 2.33457e-22
44 102 1.86697e-20
45 102 2.99783e-20
46 102 7.22571e-22
47 102 3.23182e-20
48 102 3.43149e-22
49 102 4.00313e-20
50 102 4.15664e-20
51 102 7.64109e-20
52 102 3.2997e-20
53 102 4.94353e-21
54 102 1.3266e-20
55 102 2.7632e-20
56 102 1.47044e-19
57 102 2.92432e-20
58 102 0.00015267
59 102 0.000229276
60 102 5.68734e-05
61 102 1.80419e-05
62 102 2.83428e-06
63 102 0.000246824
64 102 7.20136e-05
65 102 6.29044e-05
66 102 2.754e-20
67 102 1.81723e-20
68 102 7.0312e-20
69 102 3.84254e-21
70 102 3.65673e-05
71 102 4.41206e-05
72 102 1.52926e-05
73 102 2.24747e-05
74 102 5.9235e-21
75 102 2.02449e-20
76 102 1.33063e-21
77 102 1.54542e-19
78 102 8.32339e-20
79 102 2.46296e-20
80 102 7.00815e-20
81 102 2.27696e-20
82 102 7.82348e-20
83 102 3.22006e-20
84 102 2.2768e-20
85 102 7.84113e-20
86 102 2.53351e-20
87 102 7.29471e-21
88 102 8.74865e-20
89 102 1.11164e-19
90 102 0.00934245
91 102 0.000995694
92 102 0.00025417
93 102 0.000516747
94 102 2.10815e-19
95 102 1.16549e-19
0 103 8.30379e-19
1 103 1.65045e-20
2 103 2.89075e-19
3 103 1.12476e-19
4 103 1.1455e-07
5 103 8.06289e-07
6 103 9.74178e-07
7 103 1.1178e-06
8 103 1.21203e-05
9 103 6.91494e-06
10 103 4.52073e-06
11 103 8.7246e-06
12 103 1.01839e-18
13 103 1.40724e-19
14 103 3.51728e-07
15 103 1.05722e-06
16 103 4.33972e-06
17 103 1.25756e-06
18 103 2.17889e-20
19 103 1.43181e-20
20 103 3.46491e-20
21 103 1.8617e-20
22 103 8.46968e-21
23 103 2.26052e-20
24 103 2.17326e-20
25 103 2.62885e-20
26 103 8.49569e-21
27 103 5.23784e-20
28 103 4.25307e-07
29 103 1.24125e-06
30 103 9.98527e-08
