#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.065408788917  0.065408788917  0.004036307203  -0.000004468684   0.069440627437  -0.109711970690
1  0.065533408829  0.065533408829  0.003986350559  -0.000121148823   0.069398610566  -0.105177550535
2  0.065562408566  0.065562408566  0.003973780106  -0.000148961146   0.069387227526  -0.104078678649
3  0.065586137402  0.065586137402  0.003969802940  -0.000175687897   0.069380252445  -0.103243182072
4  0.066834849021  0.066834849021  0.004154942544  -0.000008035170   0.070981756395  -0.112843155317
5  0.066909030631  0.066909030631  0.004127895023  -0.000043155341   0.070993770312  -0.111151485379
6  0.066922654589  0.066922654589  0.004125474832  -0.000050501451   0.070997627970  -0.110885730672
7  0.067000674181  0.067000674181  0.004061143047  -0.000077062129   0.070984755099  -0.108412419487
8  0.067038769342  0.067038769342  0.004064353866  -0.000162264308   0.070940858900  -0.106181319797
9  0.067068478698  0.067068478698  0.004041307361  -0.000101811176   0.071007974883  -0.107199206478
10  0.067248889079  0.067248889079  0.003958483038  -0.000323316073   0.070884056044  -0.098917982353
11  0.067355361728  0.067355361728  0.003954900507  -0.000404769459   0.070905492776  -0.096604035995
12  0.067391791318  0.067391791318  0.003954257185  -0.000005531188   0.071340517314  -0.107450362587
13  0.067469385154  0.067469385154  0.003935237329  -0.000092904363   0.071311718119  -0.104555259252
14  0.067494253428  0.067494253428  0.003925489608  -0.000123226776   0.071296516260  -0.103464894820
15  0.067876913920  0.067876913920  0.003780235527  -0.000467767075   0.071189382373  -0.090136904053
16  0.068203288097  0.068203288097  0.002575095965  -0.000000167797   0.070778216264  -0.070067400338
17  0.068206206588  0.068206206588  0.002577713397  -0.000001101640   0.070782818344  -0.070113213159
18  0.068213059967  0.068213059967  0.002578768260  -0.000001037105   0.070790791122  -0.070143673557
19  0.068219092712  0.068219092712  0.002584546376  -0.000005682938   0.070797956150  -0.070174484548
20  0.068282225257  0.068282225257  0.002567076849  -0.000001744981   0.070847557126  -0.069806271597
21  0.068286988065  0.068286988065  0.002573260965  -0.000004029349   0.070856219681  -0.069912389200
22  0.068289419114  0.068289419114  0.002567849428  -0.000000415314   0.070856853227  -0.069863476625
23  0.068294447519  0.068294447519  0.002569276508  -0.000001770757   0.070861953269  -0.069865425985
24  0.068384564175  0.068384564175  0.004097963814  -0.000005596750   0.072476931238  -0.111359037108
25  0.068481416761  0.068481416761  0.004093841122  -0.000090954547   0.072484303336  -0.108924147750
26  0.068595145503  0.068595145503  0.004074301582  -0.000178017834   0.072491429251  -0.106023335583
27  0.068626080747  0.068626080747  0.004061311631  -0.000226742903   0.072460649475  -0.104343983474
28  0.068733115866  0.068733115866  0.002579807135  -0.000000258895   0.071312664107  -0.070193118995
29  0.068734910926  0.068734910926  0.002586193317  -0.000003723502   0.071317380741  -0.070272619132
30  0.068735062199  0.068735062199  0.002588935331  -0.000005050609   0.071318946921  -0.070311120720
31  0.068744831923  0.068744831923  0.002617605973  -0.000021503499   0.071340934397  -0.070643582845
32  0.068830218122  0.068830218122  0.004038365734  -0.000026506125   0.072842077731  -0.109168316582
33  0.068841509113  0.068841509113  0.003865227417  -0.000018481137   0.072688255393  -0.104675351726
34  0.068912170660  0.068912170660  0.004003570468  -0.000065993734   0.072849747394  -0.107146975538
35  0.068924237959  0.068924237959  0.003909928117  -0.000094823066   0.072739343010  -0.103814349584
36  0.068937902044  0.068937902044  0.003767537727  -0.000065851262   0.072639588510  -0.100728071083
37  0.069001452651  0.069001452651  0.003800155046  -0.000157704535   0.072643903162  -0.099116177835
38  0.069005322909  0.069005322909  0.003883383411  -0.000124424182   0.072764282138  -0.102286543174
39  0.069047104157  0.069047104157  0.003935945402  -0.000170601389   0.072812448169  -0.102460282060
40  0.069110739644  0.069110739644  0.003617952814  -0.000027195564   0.072701496895  -0.097709531840
41  0.069120902104  0.069120902104  0.003628802816  -0.000123477170   0.072626227751  -0.095384818299
42  0.069213110552  0.069213110552  0.003868319288  -0.000295568837   0.072785861003  -0.097219541617
43  0.069226714544  0.069226714544  0.003498682432  -0.000129371343   0.072596025632  -0.091683671748
44  0.069324764311  0.069324764311  0.003531440655  -0.000158670054   0.072697534911  -0.091777809922
45  0.069349077735  0.069349077735  0.003552161723  -0.000125078532   0.072776160926  -0.093255731557
46  0.069361344134  0.069361344134  0.003427131410  -0.000117392926   0.072671082617  -0.090062617773
47  0.069388313157  0.069388313157  0.003634074840  -0.000235996877   0.072786391120  -0.092466458690
48  0.069796986006  0.069796986006  0.002588270831  -0.000000317162   0.072384939676  -0.070421842485
49  0.069802949326  0.069802949326  0.002606213984  -0.000005236891   0.072403926419  -0.070776228068
50  0.069803014620  0.069803014620  0.002593264917  -0.000003091222   0.072393188314  -0.070482252478
51  0.069803365502  0.069803365502  0.002594840142  -0.000004886314   0.072393319330  -0.070476269590
52  0.069806442741  0.069806442741  0.002674878207  -0.000000330025   0.072480990923  -0.072778200399
53  0.069811476672  0.069811476672  0.002675385286  -0.000000194721   0.072486667237  -0.072795680541
54  0.069815423697  0.069815423697  0.002674725394  -0.000002626615   0.072487522476  -0.072711548716
55  0.069816451922  0.069816451922  0.002663717493  -0.000002708622   0.072477460793  -0.072409776787
56  0.070031192743  0.070031192743  0.003032329983  -0.000002629370   0.073060893357  -0.082442395284
57  0.070040636856  0.070040636856  0.002979030599  -0.000048060075   0.072971607380  -0.079755811317
58  0.070091951769  0.070091951769  0.002921523986  -0.000073920644   0.072939555111  -0.077487273584
59  0.070125210755  0.070125210755  0.003046466637  -0.000128749519   0.073042927873  -0.079395167581
60  0.070156478054  0.070156478054  0.002549718435  -0.000002022719   0.072704173770  -0.069326367204
61  0.070169633684  0.070169633684  0.002568182614  -0.000000819080   0.072736997218  -0.069861556068
62  0.070188699571  0.070188699571  0.002686944837  -0.000023589799   0.072852054609  -0.072473619281
63  0.070193318223  0.070193318223  0.002604494898  -0.000008565532   0.072789247589  -0.070638872355
64  0.070246775365  0.070246775365  0.002587601661  -0.000001794660   0.072832582366  -0.070363428628
65  0.070247622351  0.070247622351  0.002583995219  -0.000001698118   0.072829919452  -0.070267919333
66  0.070249986194  0.070249986194  0.002515018701  -0.000003990718   0.072761014177  -0.068328586871
67  0.070256336997  0.070256336997  0.002655949288  -0.000006836760   0.072905449525  -0.072086060639
68  0.070257048876  0.070257048876  0.002624907427  -0.000002987772   0.072878968532  -0.071346104520
69  0.070261804066  0.070261804066  0.002669741539  -0.000007814567   0.072923731039  -0.072434759616
70  0.070266626649  0.070266626649  0.002636173543  -0.000003392340   0.072899407852  -0.071641662420
71  0.070268851607  0.070268851607  0.002598787978  -0.000003816750   0.072863822835  -0.070612800072
72  0.070307229871  0.070307229871  0.002366713596  -0.000001971320   0.072671972146  -0.064347947945
73  0.070324926909  0.070324926909  0.002457383333  -0.000002722706   0.072779587536  -0.066794752192
74  0.070326800917  0.070326800917  0.002384968566  -0.000005953399   0.072705816084  -0.064736333323
75  0.070352059873  0.070352059873  0.002369099698  -0.000004356867   0.072716802704  -0.064347963061
76  0.070354379802  0.070354379802  0.002786956164  -0.000001907679   0.073139428286  -0.075785068330
77  0.070363919033  0.070363919033  0.002642290634  -0.000020852420   0.072985357247  -0.071333003801
78  0.070371492951  0.070371492951  0.002684904029  -0.000014168322   0.073042228658  -0.072674457624
79  0.070389245501  0.070389245501  0.002539453910  -0.000020403274   0.072908296138  -0.068546894494
80  0.070402170181  0.070402170181  0.002611639698  -0.000017095402   0.072996714477  -0.070601182648
81  0.070407200563  0.070407200563  0.002701510767  -0.000021143126   0.073087568204  -0.072936556023
82  0.070413961147  0.070413961147  0.002506971003  -0.000001114273   0.072919817877  -0.068187869825
83  0.070460096293  0.070460096293  0.002555604464  -0.000018807914   0.072996892842  -0.069029785624
84  0.070512285872  0.070512285872  0.002753751792  -0.000072883016   0.073193154648  -0.072950192609
85  0.070519389545  0.070519389545  0.002594686739  -0.000009073719   0.073105002565  -0.070358150136
86  0.070549923255  0.070549923255  0.002635090150  -0.000007490910   0.073177522495  -0.071500653953
87  0.070553838191  0.070553838191  0.002631568582  -0.000002906808   0.073182499966  -0.071529567008
88  0.070585399877  0.070585399877  0.003426795159  -0.000007737151   0.074004457885  -0.093037355082
89  0.070630998338  0.070630998338  0.002369413863  -0.000004608534   0.072995803668  -0.064349663745
90  0.070643169878  0.070643169878  0.003450579831  -0.000051453687   0.074042296021  -0.092494981132
91  0.070644289655  0.070644289655  0.002379434866  -0.000005881910   0.073017842611  -0.064587698919
92  0.070654350124  0.070654350124  0.002362838783  -0.000005712833   0.073011476073  -0.064140697050
93  0.070658153743  0.070658153743  0.002396203028  -0.000004227697   0.073050129073  -0.065088997517
94  0.070701858051  0.070701858051  0.003507732473  -0.000098041638   0.074111548885  -0.092782461176
95  0.070744799528  0.070744799528  0.003389596713  -0.000135105866   0.073999290376  -0.088559252251
96  0.070769222047  0.070769222047  0.003386555848  -0.000038511392   0.074117266503  -0.091104976922
97  0.070777562688  0.070777562688  0.003525048464  -0.000044646547   0.074257964605  -0.094706608721
98  0.070821091966  0.070821091966  0.003396658607  -0.000050983579   0.074166766994  -0.091040501466
99  0.070843664244  0.070843664244  0.002199480227  -0.000000431367   0.073042713104  -0.059839198143
100  0.070844784269  0.070844784269  0.002201501352  -0.000000452087   0.073045833534  -0.059893631970
101  0.070857419723  0.070857419723  0.002201015825  -0.000001120339   0.073057315209  -0.059862236031
102  0.070858426641  0.070858426641  0.002205433251  -0.000000257477   0.073063602416  -0.060005920077
103  0.070906594897  0.070906594897  0.003592724626  -0.000096154179   0.074403165344  -0.095146577058
104  0.070931232197  0.070931232197  0.003414414038  -0.000181800213   0.074163846023  -0.087963947849
105  0.070938709073  0.070938709073  0.003415963909  -0.000124412611   0.074230260371  -0.089567719001
106  0.070959205251  0.070959205251  0.003558023249  -0.000135464234   0.074381764267  -0.093132622383
107  0.071010265599  0.071010265599  0.003588441025  -0.000201729497   0.074396977128  -0.092157162078
108  0.071195368012  0.071195368012  0.003260759860  -0.000029891474   0.074426236397  -0.087916451977
109  0.071225975204  0.071225975204  0.003213435908  -0.000028591642   0.074410819470  -0.086664071262
110  0.071278623990  0.071278623990  0.003212592733  -0.000080645410   0.074410571314  -0.085224671395
111  0.071291849318  0.071291849318  0.003307229317  -0.000059961758   0.074539116877  -0.088362696430
112  0.071367650304  0.071367650304  0.003180698650  -0.000076099551   0.074472249403  -0.084480487932
113  0.071399794211  0.071399794211  0.003182002597  -0.000086188720   0.074495608088  -0.084241429727
114  0.071445003773  0.071445003773  0.003176191998  -0.000112475254   0.074508720517  -0.083368021816
115  0.071495569782  0.071495569782  0.003188187237  -0.000260614222   0.074423142797  -0.079663360325
116  0.071585937050  0.071585937050  0.002879288980  -0.000021215351   0.074444010678  -0.077772184722
117  0.071588734082  0.071588734082  0.003144077395  -0.000022089696   0.074710721781  -0.084953656084
118  0.071589050108  0.071589050108  0.003085514626  -0.000028340617   0.074646224118  -0.083189984840
119  0.071624367160  0.071624367160  0.002719733154  -0.000043495085   0.074300605229  -0.072824184587
120  0.071641509263  0.071641509263  0.002931322248  -0.000016687742   0.074556143769  -0.079311285406
121  0.071652531705  0.071652531705  0.002883084237  -0.000022097704   0.074513518238  -0.077851448936
122  0.071661357927  0.071661357927  0.002963098245  -0.000063082910   0.074561373262  -0.078913477291
