#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.070425229542  0.070425229542  0.004879578052  -0.000000001035   0.075304806560  -0.132780122045
1  0.070701065548  0.070701065548  0.004759733824  -0.000258673852   0.075202125519  -0.122480143308
2  0.070701065548  0.070701065548  0.004759733824  -0.000258673853   0.075202125519  -0.122480143307
3  0.070701065548  0.070701065548  0.004759733824  -0.000258673853   0.075202125519  -0.122480143304
4  0.072712627677  0.072712627677  0.004699646423  -0.000016764534   0.077395509566  -0.127427772247
5  0.072712627677  0.072712627677  0.004699646423  -0.000016764534   0.077395509566  -0.127427772238
6  0.072712627677  0.072712627677  0.004699646423  -0.000016764534   0.077395509566  -0.127427772237
7  0.072899471084  0.072899471084  0.004672345346  -0.000061135623   0.077510680807  -0.125477472264
8  0.072899471084  0.072899471084  0.004672345346  -0.000061135623   0.077510680807  -0.125477472259
9  0.072899471084  0.072899471084  0.004672345346  -0.000061135623   0.077510680807  -0.125477472256
10  0.072976726870  0.072976726870  0.004604704229  -0.000245793238   0.077335637862  -0.118612070546
11  0.072976726871  0.072976726871  0.004604704229  -0.000245793238   0.077335637862  -0.118612070542
12  0.072976726871  0.072976726871  0.004604704229  -0.000245793238   0.077335637862  -0.118612070536
13  0.073284051160  0.073284051160  0.004377394562  -0.000489677664   0.077171768059  -0.105790219613
14  0.073284051160  0.073284051160  0.004377394562  -0.000489677664   0.077171768059  -0.105790219606
15  0.073602829652  0.073602829652  0.004434302767  -0.000716294941   0.077320837478  -0.101172198161
16  0.074260402717  0.074260402717  0.003158119844  -0.000002088275   0.077416434286  -0.085880037436
17  0.074260402717  0.074260402717  0.003158119844  -0.000002088275   0.077416434286  -0.085880037435
18  0.074260402717  0.074260402717  0.003158119844  -0.000002088275   0.077416434286  -0.085880037432
19  0.074336274580  0.074336274580  0.003209741525  -0.000040833069   0.077505183037  -0.086230435574
20  0.074363355264  0.074363355264  0.003178428651  -0.000021178573   0.077520605341  -0.085913194752
21  0.074363355264  0.074363355264  0.003178428651  -0.000021178573   0.077520605341  -0.085913194752
22  0.074363355264  0.074363355264  0.003178428651  -0.000021178573   0.077520605341  -0.085913194748
23  0.074387061294  0.074387061294  0.003224007392  -0.000055604532   0.077555464154  -0.086216677577
24  0.074387061295  0.074387061295  0.003224007391  -0.000055604532   0.077555464154  -0.086216677573
25  0.074396010197  0.074396010197  0.003134698629  -0.000001426258   0.077529282568  -0.085260727806
26  0.074396010197  0.074396010197  0.003134698629  -0.000001426258   0.077529282568  -0.085260727803
27  0.074396010197  0.074396010197  0.003134698629  -0.000001426258   0.077529282568  -0.085260727801
28  0.074929625700  0.074929625700  0.004678937823  -0.000011109404   0.079597454119  -0.127018146239
29  0.074929625700  0.074929625700  0.004678937823  -0.000011109404   0.079597454119  -0.127018146230
30  0.074929625701  0.074929625701  0.004678937822  -0.000011109404   0.079597454119  -0.127018146214
31  0.075040393716  0.075040393716  0.004676920881  -0.000076187699   0.079641126898  -0.125192390905
32  0.075040393716  0.075040393716  0.004676920881  -0.000076187699   0.079641126898  -0.125192390895
33  0.075172086719  0.075172086719  0.004568456488  -0.000264529955   0.079476013251  -0.117115866458
34  0.075293198807  0.075293198807  0.004535570975  -0.000316413486   0.079512356297  -0.114809182104
35  0.075293198808  0.075293198808  0.004535570975  -0.000316413486   0.079512356296  -0.114809182083
36  0.075293198808  0.075293198808  0.004535570974  -0.000316413486   0.079512356296  -0.114809182070
37  0.075346065562  0.075346065562  0.004663439723  -0.000000019664   0.080009485622  -0.126898188604
38  0.075368856903  0.075368856903  0.004639369428  -0.000293779681   0.079714446650  -0.118249580861
39  0.075368856903  0.075368856903  0.004639369428  -0.000293779680   0.079714446651  -0.118249580862
40  0.075368856903  0.075368856903  0.004639369428  -0.000293779680   0.079714446650  -0.118249580848
41  0.075569359152  0.075569359152  0.004509201327  -0.000282925182   0.079795635298  -0.115002890700
42  0.075569359153  0.075569359153  0.004509201327  -0.000282925182   0.079795635298  -0.115002890693
43  0.075569359153  0.075569359153  0.004509201326  -0.000282925182   0.079795635298  -0.115002890689
44  0.076210565433  0.076210565433  0.003599245875  -0.000000406472   0.079809404835  -0.097929458515
45  0.076210565433  0.076210565433  0.003599245875  -0.000000406472   0.079809404835  -0.097929458516
46  0.076232295474  0.076232295474  0.003556634308  -0.000040402868   0.079748526914  -0.095681580206
47  0.076232295474  0.076232295474  0.003556634308  -0.000040402868   0.079748526914  -0.095681580197
48  0.076232295475  0.076232295475  0.003556634308  -0.000040402868   0.079748526914  -0.095681580188
49  0.076359374286  0.076359374286  0.003615141956  -0.000140561726   0.079833954517  -0.094548192489
50  0.076359374287  0.076359374287  0.003615141956  -0.000140561726   0.079833954517  -0.094548192476
51  0.076359374287  0.076359374287  0.003615141956  -0.000140561726   0.079833954517  -0.094548192473
52  0.076452847980  0.076452847980  0.003148668420  -0.000036498504   0.079565017896  -0.084686500451
53  0.076452847981  0.076452847981  0.003148668419  -0.000036498504   0.079565017896  -0.084686500439
54  0.076452847981  0.076452847981  0.003148668420  -0.000036498504   0.079565017896  -0.084686500441
55  0.076485280356  0.076485280356  0.003117950744  -0.000040295791   0.079562935309  -0.083747299989
56  0.076508227119  0.076508227119  0.003093409489  -0.000006635152   0.079595001456  -0.083995451208
57  0.076508227119  0.076508227119  0.003093409489  -0.000006635152   0.079595001456  -0.083995451205
58  0.076543351116  0.076543351116  0.003117886292  -0.000033055905   0.079628181503  -0.083942553608
59  0.076543351116  0.076543351116  0.003117886292  -0.000033055905   0.079628181503  -0.083942553605
60  0.076543351116  0.076543351116  0.003117886292  -0.000033055905   0.079628181503  -0.083942553597
