0 8 1.83559e-16
1 8 1.05551e-15
2 8 2.50599e-15
3 8 2.04767e-15
4 8 3.89847e-15
5 8 4.25964e-16
6 8 0.0748172
7 8 0.37547
0 9 1.05563e-15
1 9 1.83622e-16
2 9 2.0472e-15
3 9 2.5052e-15
4 9 4.25579e-16
5 9 3.89422e-15
6 9 0.37547
7 9 0.0748172
0 10 2.20592e-05
1 10 2.35818e-05
2 10 0.00166705
3 10 0.000209371
4 10 0.018793
5 10 0.00411291
6 10 3.97057e-15
7 10 2.52696e-15
0 11 2.35818e-05
1 11 2.20592e-05
2 11 0.000209371
3 11 0.00166705
4 11 0.00411291
5 11 0.018793
6 11 2.52876e-15
7 11 3.97342e-15
0 12 0.000101193
1 12 2.56777e-05
2 12 0.00102492
3 12 0.0153336
4 12 0.000501249
5 12 0.00125155
6 12 4.45875e-16
7 12 3.44339e-15
0 13 2.56777e-05
1 13 0.000101193
2 13 0.0153336
3 13 0.00102492
4 13 0.00125155
5 13 0.000501249
6 13 3.44384e-15
7 13 4.45104e-16
0 14 0.000986748
1 14 0.00548073
2 14 9.92477e-05
3 14 8.88362e-08
4 14 6.6497e-05
5 14 1.33635e-05
6 14 1.16469e-16
7 14 1.94259e-16
0 15 0.00548073
1 15 0.000986748
2 15 8.88362e-08
3 15 9.92477e-05
4 15 1.33635e-05
5 15 6.6497e-05
6 15 1.94062e-16
7 15 1.16521e-16
