#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.079323278164  0.079323278164  0.010214895362  -0.000000036080   0.089538137446  -0.277960621876
1  0.080784660886  0.080784660886  0.009085301637  -0.001106550484   0.088763412039  -0.217112989122
2  0.080787433540  0.080787433540  0.009080051297  -0.001107560153   0.088759924684  -0.216942645518
3  0.080787914987  0.080787914987  0.009080012878  -0.001108051186   0.088759876678  -0.216928238375
4  0.085588398956  0.085588398956  0.011225355582  -0.000074432513   0.096739322026  -0.303432228015
5  0.085589692358  0.085589692358  0.011222596034  -0.000075735454   0.096736552938  -0.303321681980
6  0.085602078500  0.085602078500  0.011214110491  -0.000077319051   0.096738869941  -0.303047686613
7  0.086873093636  0.086873093636  0.010596142173  -0.000790354644   0.096678881165  -0.266829206759
8  0.086876701565  0.086876701565  0.010594639502  -0.000792101286   0.096679239780  -0.266740788402
9  0.086880835084  0.086880835084  0.010577587912  -0.000786716616   0.096671706380  -0.266423315183
10  0.087540430320  0.087540430320  0.009401349926  -0.001336795898   0.095604984348  -0.219447805485
11  0.087543528560  0.087543528560  0.009399926903  -0.001331727891   0.095611727571  -0.219546990571
12  0.087550776994  0.087550776994  0.009399867790  -0.001335121661   0.095615523123  -0.219453032813
13  0.087967060405  0.087967060405  0.009127727855  -0.001531877173   0.095562911087  -0.206693731245
14  0.087969375759  0.087969375759  0.009115308054  -0.001520487219   0.095564196594  -0.206665707685
15  0.088885658372  0.088885658372  0.009068844116  -0.001776278550   0.096178223938  -0.198440918643
16  0.089309424975  0.089309424975  0.006380510155  -0.000018245613   0.095671689518  -0.173126125370
17  0.089309898303  0.089309898303  0.006379712330  -0.000018361440   0.095671249192  -0.173101263584
18  0.089311415202  0.089311415202  0.006378612936  -0.000018925734   0.095671102405  -0.173055992348
19  0.089740535861  0.089740535861  0.006485457654  -0.000282003355   0.095943990160  -0.168804676331
20  0.089891784632  0.089891784632  0.006691967204  -0.000187919837   0.096395831998  -0.176984234513
21  0.089893098085  0.089893098085  0.006687093164  -0.000187127078   0.096393064171  -0.176873177167
22  0.089977448970  0.089977448970  0.006703738878  -0.000281029059   0.096400158788  -0.174770925951
23  0.089977579251  0.089977579251  0.006701719354  -0.000280934684   0.096398363921  -0.174718539963
24  0.089978120027  0.089978120027  0.006708572675  -0.000284539233   0.096402153469  -0.174806943610
25  0.090021727541  0.090021727541  0.006337988678  -0.000013079880   0.096346636339  -0.172109623265
26  0.090021754604  0.090021754604  0.006337996228  -0.000013091994   0.096346658837  -0.172109499062
27  0.090022918328  0.090022918328  0.006336840767  -0.000013207533   0.096346551562  -0.172074913379
28  0.091787081348  0.091787081348  0.011835252912  -0.000099398099   0.103522936161  -0.319349039661
29  0.091799395081  0.091799395081  0.011807873326  -0.000096704943   0.103510563463  -0.318677287323
30  0.091880785415  0.091880785415  0.012079016024  -0.000108152990   0.103851648449  -0.325743942365
31  0.091885391199  0.091885391199  0.012059801427  -0.000111017211   0.103834175414  -0.325143146806
32  0.091890281479  0.091890281479  0.012053647113  -0.000111077876   0.103832850716  -0.324974028541
33  0.091906822589  0.091906822589  0.012009595814  -0.000155415553   0.103761002849  -0.322568840735
34  0.093311111998  0.093311111998  0.011188678155  -0.001255831522   0.103243958631  -0.270286662869
35  0.093315491628  0.093315491628  0.011176236288  -0.001253665219   0.103238062697  -0.270007050393
36  0.093319924848  0.093319924848  0.011177617539  -0.001253533581   0.103244008806  -0.270048218215
37  0.093501885066  0.093501885066  0.011254658615  -0.000975272211   0.103781271471  -0.279716495199
38  0.093505114430  0.093505114430  0.011257959194  -0.000972391430   0.103790682194  -0.279884698662
39  0.093510499498  0.093510499498  0.011248015614  -0.000973544112   0.103784971001  -0.279582753842
40  0.093584831286  0.093584831286  0.011146142908  -0.000951417686   0.103779556507  -0.277412745896
41  0.093591462109  0.093591462109  0.011130839643  -0.000948251393   0.103774050359  -0.277082481918
42  0.093731819499  0.093731819499  0.010596705852  -0.001318413445   0.103010111906  -0.252475326014
43  0.093734266940  0.093734266940  0.010586578940  -0.001314661213   0.103006184667  -0.252301862032
44  0.093735379580  0.093735379580  0.010602942175  -0.001314649051   0.103023672703  -0.252747459499
45  0.094211603907  0.094211603907  0.009347132873  -0.001389541742   0.102169195039  -0.216537195317
46  0.094286373593  0.094286373593  0.008827381298  -0.000000113585   0.103113641306  -0.240202312636
47  0.094464220545  0.094464220545  0.009413597097  -0.001566888773   0.102310928868  -0.213519918871
48  0.094469495890  0.094469495890  0.009406928299  -0.001564649073   0.102311775116  -0.213399396935
49  0.094485832409  0.094485832409  0.009417191126  -0.001573077873   0.102329945663  -0.213449303395
50  0.094725335700  0.094725335700  0.009364122587  -0.001401309258   0.102688149029  -0.216679298627
51  0.094731359278  0.094731359278  0.009365240948  -0.001398136048   0.102698464179  -0.216796078298
52  0.094735468918  0.094735468918  0.009357312808  -0.001393284207   0.102699497519  -0.216712367878
53  0.095533964232  0.095533964232  0.006931959901  -0.000033982336   0.102431941797  -0.187703626718
54  0.095538024023  0.095538024023  0.006932785479  -0.000034252786   0.102436556717  -0.187718732547
55  0.095588039834  0.095588039834  0.006893424662  -0.000037857977   0.102443606519  -0.186549567281
56  0.095590215323  0.095590215323  0.006898233674  -0.000038772303   0.102449676695  -0.186655547163
57  0.095593551715  0.095593551715  0.006901127181  -0.000040271609   0.102454407287  -0.186693485293
58  0.095639180533  0.095639180533  0.007511421531  -0.000504860080   0.102645741985  -0.190658346276
59  0.095639595446  0.095639595446  0.007505223392  -0.000503503767   0.102641315072  -0.190526593419
60  0.095642151064  0.095642151064  0.007492817947  -0.000494314594   0.102640654417  -0.190439074142
61  0.095816703336  0.095816703336  0.006828331355  -0.000000198417   0.102644836274  -0.185803056625
62  0.095859459309  0.095859459309  0.006808889197  -0.000059719565   0.102608628941  -0.183654354537
63  0.095861224969  0.095861224969  0.006807741469  -0.000059598403   0.102609368034  -0.183626420215
64  0.095861664638  0.095861664638  0.006807506588  -0.000060457922   0.102608713305  -0.183596640085
65  0.095865487359  0.095865487359  0.012304827549  -0.000009907178   0.108160407730  -0.334561996183
66  0.095896836044  0.095896836044  0.012254697963  -0.000008378437   0.108143155570  -0.333239499136
67  0.095943132282  0.095943132282  0.012163983627  -0.000008753468   0.108098362441  -0.330760829951
68  0.096031672097  0.096031672097  0.007979758918  -0.000911547186   0.103099883829  -0.192335936711
69  0.096035910688  0.096035910688  0.007986405574  -0.000924699087   0.103097617175  -0.192158919893
70  0.096039514717  0.096039514717  0.008008782651  -0.000938545091   0.103109752276  -0.192391062319
71  0.096300454567  0.096300454567  0.006595948699  -0.000261839407   0.102634563859  -0.172359981585
72  0.096302760323  0.096302760323  0.006604501525  -0.000266989929   0.102640271919  -0.172452563061
73  0.096308927306  0.096308927306  0.006614455783  -0.000273931631   0.102649451458  -0.172534538900
74  0.096464608532  0.096464608532  0.006795327793  -0.000113262946   0.103146673379  -0.181828339376
75  0.096465723388  0.096465723388  0.006772716746  -0.000109381911   0.103129058223  -0.181318669537
76  0.096466570757  0.096466570757  0.006784147451  -0.000112007492   0.103138710717  -0.181558269303
77  0.096474109667  0.096474109667  0.006330599435  -0.000010853654   0.102793855448  -0.171969130332
78  0.096478611643  0.096478611643  0.006341717103  -0.000012358759   0.102807969986  -0.172230701620
79  0.096581888647  0.096581888647  0.006571191746  -0.000063162992   0.103089917401  -0.177092573637
