4159
Cs -52.8379998021  52.7213371945 -53.0313212561 55
I -46.1709058021  53.1085271945 -47.9820322561 53
I -48.0606748021  46.6391831945 -53.0313212561 53
Cs -53.6692518021  53.7859141945 -41.2465832561 55
Cs -52.8379998021  52.7213371945 -29.4618452561 55
Cs -53.4821548021  42.1388731945 -41.2465832561 55
I -53.2116268021  48.6893041945 -46.2958722561 53
I -46.1709058021  53.1085271945 -24.4125562561 53
I -53.2116268021  48.6893041945 -36.1972942561 53
I -46.1709058021  53.1085271945 -34.5111342561 53
I -48.0606748021  46.6391831945 -29.4618452561 53
Cs -53.6692518021  53.7859141945 -17.6771072561 55
Cs -52.8379998021  52.7213371945 -5.8923692561 55
Cs -53.4821548021  42.1388731945 -17.6771072561 55
I -53.2116268021  48.6893041945 -22.7263962561 53
I -46.1709058021  53.1085271945 -0.8430802561 53
I -53.2116268021  48.6893041945 -12.6278182561 53
I -46.1709058021  53.1085271945 -10.9416582561 53
I -48.0606748021  46.6391831945 -5.8923692561 53
Cs -53.6692518021  53.7859141945  5.8923687439 55
Cs -52.8379998021  52.7213371945  17.6771067439 55
Cs -53.4821548021  42.1388731945  5.8923687439 55
I -53.2116268021  48.6893041945  0.8430797439 53
I -46.1709058021  53.1085271945  22.7263957439 53
I -53.2116268021  48.6893041945  10.9416577439 53
I -46.1709058021  53.1085271945  12.6278187439 53
I -48.0606748021  46.6391831945  17.6771067439 53
Cs -53.6692518021  53.7859141945  29.4618457439 55
Cs -52.8379998021  52.7213371945  41.2465837439 55
Cs -53.4821548021  42.1388731945  29.4618457439 55
I -53.2116268021  48.6893041945  24.4125567439 53
I -46.1709058021  53.1085271945  46.2958717439 53
I -53.2116268021  48.6893041945  34.5111337439 53
I -46.1709058021  53.1085271945  36.1972947439 53
I -48.0606748021  46.6391831945  41.2465837439 53
Cs -53.6692518021  53.7859141945  53.0313217439 55
Cs -53.4821548021  42.1388731945  53.0313217439 55
I -53.2116268021  48.6893041945  47.9820327439 53
Cs -42.0222108021  53.5988161945 -41.2465832561 55
Cs -42.0222108021  53.5988161945 -17.6771072561 55
Cs -42.0222108021  53.5988161945  5.8923687439 55
Cs -42.0222108021  53.5988161945  29.4618457439 55
Cs -42.0222108021  53.5988161945  53.0313217439 55
Cs -52.4638038021  29.4272551945 -53.0313212561 55
Cs -52.6509018021  41.0742961945 -53.0313212561 55
I -45.7967108021  29.8144441945 -47.9820322561 53
I -52.9214288021  34.5238651945 -47.9820322561 53
I -47.6864788021  23.3451001945 -53.0313212561 53
Cs -53.2950568021  30.4918311945 -41.2465832561 55
Cs -52.4638038021  29.4272551945 -29.4618452561 55
Cs -53.1079588021  18.8447901945 -41.2465832561 55
Cs -52.6509018021  41.0742961945 -29.4618452561 55
I -52.8374318021  25.3952211945 -46.2958722561 53
I -45.7967108021  29.8144441945 -24.4125562561 53
I -52.9214288021  34.5238651945 -24.4125562561 53
I -52.8374318021  25.3952211945 -36.1972942561 53
I -45.7967108021  29.8144441945 -34.5111342561 53
I -52.9214288021  34.5238651945 -34.5111342561 53
I -47.8468318021  34.9653971945 -41.2465832561 53
I -47.6864788021  23.3451001945 -29.4618452561 53
Cs -53.2950568021  30.4918311945 -17.6771072561 55
Cs -52.4638038021  29.4272551945 -5.8923692561 55
Cs -53.1079588021  18.8447901945 -17.6771072561 55
Cs -52.6509018021  41.0742961945 -5.8923692561 55
I -52.8374318021  25.3952211945 -22.7263962561 53
I -45.7967108021  29.8144441945 -0.8430802561 53
I -52.9214288021  34.5238651945 -0.8430802561 53
I -52.8374318021  25.3952211945 -12.6278182561 53
I -45.7967108021  29.8144441945 -10.9416582561 53
I -52.9214288021  34.5238651945 -10.9416582561 53
I -47.8468318021  34.9653971945 -17.6771072561 53
I -47.6864788021  23.3451001945 -5.8923692561 53
Cs -53.2950568021  30.4918311945  5.8923687439 55
