#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.069081475048  0.069081475048  0.004786738354  -0.000000000837   0.073868212565  -0.130253829260
1  0.069340196308  0.069340196308  0.004572696448  -0.000221701488   0.073691191268  -0.118396664249
2  0.069340196309  0.069340196309  0.004572696446  -0.000221701488   0.073691191267  -0.118396664219
3  0.069340196311  0.069340196311  0.004572696441  -0.000221701488   0.073691191264  -0.118396664060
4  0.070666102525  0.070666102525  0.004912879804  -0.000006104210   0.075572878119  -0.133520233397
5  0.070666102534  0.070666102534  0.004912879787  -0.000006104211   0.075572878110  -0.133520232891
6  0.070666102539  0.070666102539  0.004912879781  -0.000006104210   0.075572878111  -0.133520232784
7  0.070785604851  0.070785604851  0.004872418202  -0.000082268339   0.075575754714  -0.130346683984
8  0.070785604857  0.070785604857  0.004872418195  -0.000082268337   0.075575754715  -0.130346683853
9  0.070785604863  0.070785604863  0.004872418178  -0.000082268338   0.075575754703  -0.130346683346
10  0.070959908155  0.070959908155  0.004701062488  -0.000257310225   0.075403660418  -0.120920720307
11  0.070959908158  0.070959908158  0.004701062482  -0.000257310224   0.075403660416  -0.120920720191
12  0.070959908164  0.070959908164  0.004701062471  -0.000257310224   0.075403660411  -0.120920719897
13  0.071265118829  0.071265118829  0.004370124273  -0.000454856389   0.075180386712  -0.106539920488
14  0.071265118833  0.071265118833  0.004370124264  -0.000454856388   0.075180386708  -0.106539920270
15  0.071584038431  0.071584038431  0.004188154445  -0.000677628575   0.075094564300  -0.095526323642
16  0.072246742715  0.072246742715  0.005048042569  -0.000002061263   0.077292724022  -0.137308215713
17  0.072246742724  0.072246742724  0.005048042550  -0.000002061263   0.077292724011  -0.137308215198
18  0.072246742737  0.072246742737  0.005048042527  -0.000002061263   0.077292724001  -0.137308214582
19  0.072340783940  0.072340783940  0.002733999486  -0.000001165734   0.075073617693  -0.074364232377
20  0.072340783942  0.072340783942  0.002733999484  -0.000001165734   0.075073617693  -0.074364232322
21  0.072340783944  0.072340783944  0.002733999482  -0.000001165734   0.075073617692  -0.074364232256
22  0.072353472777  0.072353472777  0.004995541378  -0.000093137955   0.077255876201  -0.133401260519
23  0.072353472790  0.072353472790  0.004995541352  -0.000093137953   0.077255876189  -0.133401259869
24  0.072387245405  0.072387245405  0.002776160934  -0.000022325977   0.075141080363  -0.074935704576
25  0.072395779463  0.072395779463  0.002730712169  -0.000009071866   0.075117419766  -0.074059642936
26  0.072395779463  0.072395779463  0.002730712168  -0.000009071866   0.075117419765  -0.074059642917
27  0.072395779465  0.072395779465  0.002730712166  -0.000009071866   0.075117419765  -0.074059642879
28  0.072406489116  0.072406489116  0.002749895173  -0.000021273295   0.075135110994  -0.074249621354
29  0.072406489117  0.072406489117  0.002749895172  -0.000021273295   0.075135110993  -0.074249621326
30  0.072419015278  0.072419015278  0.002723218377  -0.000000845442   0.075141388213  -0.074079578879
31  0.072419015281  0.072419015281  0.002723218375  -0.000000845442   0.075141388213  -0.074079578811
32  0.072419015283  0.072419015283  0.002723218372  -0.000000845442   0.075141388212  -0.074079578742
33  0.072554622713  0.072554622713  0.004832750355  -0.000283446715   0.077103926353  -0.123792921062
34  0.072626151643  0.072626151643  0.004800449144  -0.000272542583   0.077154058203  -0.123210676586
35  0.072626151653  0.072626151653  0.004800449125  -0.000272542589   0.077154058189  -0.123210675894
36  0.072626151659  0.072626151659  0.004800449105  -0.000272542588   0.077154058176  -0.123210675404
37  0.072736261884  0.072736261884  0.004786794722  -0.000316194400   0.077206862206  -0.121651293585
38  0.072736261895  0.072736261895  0.004786794703  -0.000316194402   0.077206862196  -0.121651293036
39  0.072736261902  0.072736261902  0.004786794686  -0.000316194405   0.077206862183  -0.121651292483
40  0.072748848891  0.072748848891  0.004701550367  -0.000000002596   0.077450396663  -0.127935697036
41  0.072939030029  0.072939030029  0.004811922080  -0.000001265244   0.077749686865  -0.130904707434
42  0.072939030051  0.072939030051  0.004811922019  -0.000001265243   0.077749686827  -0.130904705781
43  0.073000899039  0.073000899039  0.004456527369  -0.000292999624   0.077164426784  -0.113295418876
44  0.073000899043  0.073000899043  0.004456527356  -0.000292999621   0.077164426778  -0.113295418610
45  0.073000899048  0.073000899048  0.004456527337  -0.000292999613   0.077164426772  -0.113295418298
46  0.073127491645  0.073127491645  0.004607288713  -0.000214747387   0.077520032971  -0.119527199041
47  0.073127491652  0.073127491652  0.004607288697  -0.000214747381   0.077520032968  -0.119527198784
48  0.073127491663  0.073127491663  0.004607288669  -0.000214747378   0.077520032954  -0.119527198082
49  0.073366132465  0.073366132465  0.004335011442  -0.000321724817   0.077379419090  -0.109207147670
50  0.073366132473  0.073366132473  0.004335011435  -0.000321724818   0.077379419089  -0.109207147441
51  0.073366132478  0.073366132478  0.004335011413  -0.000321724812   0.077379419079  -0.109207147014
