0	29	0.825078	1.309216
0	24	0.171500	0.231217
0	25	-0.046092	-1.449807
0	23	-0.865009	-0.635876
0	31	-0.010184	0.426435
0	30	-0.040141	0.181262
0	26	-0.422693	1.561758
0	22	-0.132729	-0.242836
0	27	0.734926	-0.864336
0	28	-0.464177	-0.387492
0	53	-127.093276	208.676372
0	51	-0.251048	0.311939
0	52	124.215240	86.728889
0	62	-1.621264	-10.392686
0	60	-8.614890	-34.074074
0	50	0.916728	-0.023541
0	55	9.802627	-10.078373
0	59	16.881451	-40.898836
0	58	4.481670	-37.859726
0	54	11.532977	-3.406804
0	61	-13.961056	-11.887088
0	63	-0.403338	7.597006
0	35	-0.559173	0.018555
0	46	20.820753	2.016499
0	41	-0.728547	0.990266
0	37	0.698886	-0.490852
0	44	7.117668	-3.679500
0	45	-1.553920	3.021349
0	34	-0.500669	-1.503490
0	36	0.684178	-0.832093
0	47	-7.451266	-10.496186
0	40	1.254890	0.963192
0	2	12.169626	6.359274
0	3	8.470898	6.224399
0	0	1997.344736	0.000000
0	1	0.093406	-0.077543
0	4	0.132993	-0.017122
0	5	-0.442604	0.033603
0	38	0.036315	1.076818
0	43	-0.679821	8.441271
0	42	6.957885	18.508059
0	39	-1.030311	0.664504
0	57	14.247890	13.667823
0	56	-3.888401	-9.490831
0	108	0.598379	0.260852
0	109	-0.073777	-0.053820
0	111	0.002628	0.056615
0	110	-0.074649	0.174413
0	98	10.042676	-1.787907
0	96	-0.864085	-1.646609
0	97	3.251243	8.066093
0	99	8.449480	-1.977048
0	33	0.146108	-1.208126
0	32	0.576208	0.004162
0	106	-0.363717	-0.566003
0	107	-0.240738	-0.657601
0	104	-0.020393	0.048198
0	105	-0.048553	0.074975
0	103	16.939813	-13.556275
0	102	-2.003031	-1.275182
0	101	-0.498772	-36.008097
0	100	-28.357621	-18.229004
0	48	32.127292	2.739547
0	49	10.326967	2.634927
0	89	-0.039879	-0.736579
0	88	0.289837	0.336739
0	95	0.564336	-1.523259
0	94	3.410020	0.472209
0	20	-0.112497	0.660610
0	17	-0.326905	0.479298
0	21	-0.348440	0.013141
0	16	0.326704	0.129233
0	18	1.161180	-1.089880
0	19	1.227122	-0.038213
0	93	2.276673	-0.059479
0	92	0.914287	-0.652010
0	91	-0.563419	0.372573
0	90	0.842900	0.639218
0	73	-291.020662	80.454874
0	72	283.455648	-24.414331
0	87	-0.038487	0.398015
0	86	-0.079601	-0.021241
0	78	0.473431	1.967827
0	79	5.425110	-0.259716
0	84	0.332415	-0.430793
0	85	0.106794	0.623134
0	81	2.184437	-0.203603
0	80	-0.455363	-3.821566
0	70	-63.601257	-26.114453
0	71	79.628156	25.610686
0	9	4.689144	-10.707323
0	8	-1.632500	10.357756
0	13	-0.496115	-0.373896
0	12	-0.187267	-0.584334
0	83	-1.169575	-0.146788
0	82	-0.720619	-0.014339
0	66	-30.721095	92.636827
0	67	-39.695049	-38.036667
0	77	0.594768	0.755161
0	76	0.468740	-0.754844
0	69	-114.966784	-38.917967
0	68	-196.852512	-13.692076
0	75	0.796776	-0.641623
0	74	-0.691272	0.204470
0	14	-1.930069	0.749123
0	65	-0.282200	0.564058
0	64	1.450697	-1.878675
0	15	-2.472905	1.232595
0	11	-1.154672	-0.548186
0	6	0.700647	-0.004243
0	10	0.337703	1.182601
0	7	-1.339027	0.864439
1	24	-1.447207	0.027307
1	22	-1.191652	-0.057327
1	25	-0.209962	-0.178058
1	31	0.142121	0.181788
1	28	1.449188	-0.394675
1	30	-0.380001	-0.258630
1	29	0.603174	0.091905
1	23	0.383691	-0.135226
1	10	1.267645	0.358544
1	2	2.303971	10.153012
1	3	-0.930930	-13.580595
1	5	-0.064630	-0.061169
1	6	-0.976476	-1.090926
1	4	-0.334908	0.342817
1	11	0.890257	-0.773731
1	7	-0.679504	-0.117630
1	0	0.093406	0.077543
1	1	1997.195004	0.000000
1	13	-0.218568	0.666492
1	8	-11.406376	3.139536
1	9	-10.273196	0.080335
1	12	0.297476	-0.419047
1	19	1.463750	0.475838
1	17	-0.350590	0.223817
1	18	-1.022272	0.562296
1	27	1.160485	1.026372
1	16	-0.477262	-0.276762
1	26	1.079382	0.323098
1	15	1.509262	-1.352757
1	14	-2.286210	1.490294
1	21	0.379310	-0.460221
1	20	0.183719	0.437415
1	61	29.261222	19.466922
1	60	-6.496468	-17.123976
1	56	-19.725174	0.891151
1	57	-9.250122	4.639550
1	58	34.371154	-27.832655
1	59	-34.948180	15.148433
1	49	3.161395	32.109823
1	48	-2.770996	-10.314605
1	51	0.827810	0.329155
1	50	0.031125	0.468514
1	108	0.063317	-0.052880
1	109	0.505819	-0.405008
1	63	-10.231476	-2.494535
1	99	8.042417	6.253588
1	98	-6.530615	-5.680125
1	62	-7.625034	-0.233545
1	107	0.431893	-0.515525
1	106	-0.316091	0.637626
1	54	-11.616178	7.940560
1	55	5.329294	-10.804576
1	47	18.825208	9.106954
1	46	11.795484	-5.047664
1	40	-0.537697	-1.087999
1	41	-1.656273	0.620077
1	104	0.061147	-0.053589
1	105	-0.050307	0.020512
1	110	-0.045715	0.030929
1	111	0.114737	-0.157948
1	101	5.741173	33.232490
1	100	-32.971844	-14.496634
1	39	-0.353615	-1.135631
1	38	1.244335	0.171829
1	93	0.660213	0.900361
1	92	-2.152569	-0.780493
1	88	0.080785	-0.722582
1	89	0.330343	-0.345182
1	53	-120.803879	91.527957
1	52	-135.101038	-203.552296
1	37	0.916785	-0.313587
1	36	-0.694894	0.533007
1	103	-2.346680	0.416841
1	102	-10.430618	-19.024265
1	45	-6.914083	-4.075602
1	34	-0.457682	0.456251
1	44	-1.342006	-3.145587
1	35	-0.674265	-1.368776
1	91	0.955722	-0.485427
1	90	0.468149	0.496794
1	97	1.722914	-0.730816
1	96	7.627139	-4.177429
1	94	1.535899	0.533981
1	95	-1.808395	2.921925
1	68	15.805688	-120.378431
1	69	-74.564215	182.695666
1	42	-7.101393	4.540590
1	43	19.669005	-2.529556
1	33	-0.447107	-0.427882
