#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.066581250708  0.066581250708  0.006138264864  -0.000020121510   0.072699394062  -0.166483246059
1  0.066960752164  0.066960752164  0.005788570420  -0.000325675245   0.072423647339  -0.148653025779
2  0.067044888588  0.067044888588  0.005711193029  -0.000385997466   0.072370084151  -0.144906026545
3  0.067099433347  0.067099433347  0.005648027108  -0.000410515367   0.072336945088  -0.142520026989
4  0.068816747431  0.068816747431  0.006526724833  -0.000028137252   0.075315335012  -0.176835666091
5  0.068896343870  0.068896343870  0.006541564622  -0.000033769506   0.075404138986  -0.177086216022
6  0.069024688862  0.069024688862  0.006414739980  -0.000176290189   0.075263138652  -0.169756952630
7  0.069218063939  0.069218063939  0.006285893887  -0.000285282474   0.075218675351  -0.163285037377
8  0.069284078080  0.069284078080  0.006316900335  -0.000276975913   0.075324002501  -0.164354799411
9  0.069366272680  0.069366272680  0.006125203977  -0.000439082519   0.075052394138  -0.154727325437
10  0.069596696175  0.069596696175  0.006541583149  -0.000031346206   0.076106933118  -0.177152661554
11  0.069747588218  0.069747588218  0.005768993130  -0.000647357578   0.074869223769  -0.139366873647
12  0.069929865613  0.069929865613  0.006178582111  -0.000347174454   0.075761273269  -0.158680766310
13  0.069996768229  0.069996768229  0.005620837846  -0.000773121795   0.074844484280  -0.131913140548
14  0.070011422118  0.070011422118  0.006102017306  -0.000411183327   0.075702256097  -0.154855559736
15  0.070824941183  0.070824941183  0.004938422705  -0.000661173908   0.075102189981  -0.116389927920
16  0.070973471112  0.070973471112  0.003573504553  -0.000001159288   0.074545816377  -0.097208515960
17  0.070980830589  0.070980830589  0.003584379350  -0.000004693387   0.074560516552  -0.097408266611
18  0.071003021722  0.071003021722  0.003590284877  -0.000003361134   0.074589945465  -0.097605216730
19  0.071046999815  0.071046999815  0.003730121194  -0.000092713359   0.074684407649  -0.098978959557
20  0.071082597871  0.071082597871  0.006905695287  -0.000033206424   0.077955086734  -0.187010043449
21  0.071095267601  0.071095267601  0.003580010854  -0.000006453848   0.074668824607  -0.097241489113
22  0.071121750670  0.071121750670  0.003586193573  -0.000003280974   0.074704663269  -0.097496067895
23  0.071124992022  0.071124992022  0.003765462820  -0.000105463765   0.074784991077  -0.099593698281
24  0.071130466217  0.071130466217  0.003596209579  -0.000006200619   0.074720475176  -0.097689169793
25  0.071398447340  0.071398447340  0.006732112914  -0.000249469767   0.077881090488  -0.176401795748
26  0.071608833449  0.071608833449  0.006667704622  -0.000270473874   0.078006064197  -0.174077604768
27  0.071668735616  0.071668735616  0.006703877518  -0.000041299078   0.078331314056  -0.181298086953
28  0.071690978555  0.071690978555  0.006688715588  -0.000285973206   0.078093720938  -0.174227584059
29  0.071803478608  0.071803478608  0.006701040894  -0.000085810851   0.078418708651  -0.180009670797
30  0.071851696137  0.071851696137  0.003622671574  -0.000001290771   0.075473076940  -0.098542841577
31  0.071860779546  0.071860779546  0.003639271358  -0.000014537246   0.075485513657  -0.098634089793
32  0.071863484091  0.071863484091  0.003646281079  -0.000019131875   0.075490633294  -0.098699807846
33  0.071870885267  0.071870885267  0.006742942421  -0.000146724917   0.078467102771  -0.179492312994
34  0.071878376944  0.071878376944  0.003708652381  -0.000046924554   0.075540104771  -0.099640740582
35  0.071940026483  0.071940026483  0.006697439407  -0.000232333290   0.078405132600  -0.175924588598
36  0.072007024893  0.072007024893  0.006619797041  -0.000220042926   0.078406779008  -0.174146269131
37  0.072064672708  0.072064672708  0.006711896787  -0.000186700958   0.078589868537  -0.177559713786
38  0.072089376329  0.072089376329  0.006294463821  -0.000397617328   0.077986222823  -0.160461448664
39  0.072136116741  0.072136116741  0.006556652441  -0.000372979450   0.078319789733  -0.168266399239
40  0.072274860469  0.072274860469  0.006290098142  -0.000503900068   0.078061058543  -0.157450550273
41  0.072334097844  0.072334097844  0.006431807878  -0.000452462298   0.078313443424  -0.162706364308
42  0.072354828058  0.072354828058  0.006011682289  -0.000532178204   0.077834332143  -0.149104977462
43  0.072379823061  0.072379823061  0.006170543361  -0.000491277911   0.078059088511  -0.154540763870
44  0.072651387432  0.072651387432  0.006125305665  -0.000648225861   0.078128467237  -0.149039009395
45  0.072724300467  0.072724300467  0.005979097095  -0.000613516688   0.078089880873  -0.146004954678
46  0.072784808140  0.072784808140  0.005885574271  -0.000607294902   0.078063087509  -0.143629371215
47  0.072840200340  0.072840200340  0.005953104842  -0.000580233675   0.078213071507  -0.146203346465
48  0.073127350118  0.073127350118  0.005442595861  -0.000024034297   0.078545911682  -0.147446646132
49  0.073419245316  0.073419245316  0.004887347938  -0.000294751530   0.078011841724  -0.124970977898
50  0.073434007639  0.073434007639  0.005570407146  -0.000023754566   0.078980660219  -0.150932182016
51  0.073509858072  0.073509858072  0.004028261599  -0.000005576521   0.077532543150  -0.109462892725
52  0.073510561488  0.073510561488  0.004090819502  -0.000119731002   0.077481649988  -0.108058877606
53  0.073515579123  0.073515579123  0.003759919398  -0.000035306273   0.077240192248  -0.101351937574
54  0.073530561773  0.073530561773  0.003959010097  -0.000060778049   0.077428793822  -0.106076351562
55  0.073579931282  0.073579931282  0.003758934200  -0.000001309663   0.077337555819  -0.102250224321
56  0.073587419643  0.073587419643  0.005158131083  -0.000330488588   0.078415062138  -0.131366910992
57  0.073592236650  0.073592236650  0.003769215723  -0.000001277079   0.077360175294  -0.102530885613
58  0.073602187354  0.073602187354  0.003809068690  -0.000029672840   0.077381583204  -0.102842652238
59  0.073608583590  0.073608583590  0.003908112501  -0.000038676570   0.077478019521  -0.105292768904
60  0.073672476278  0.073672476278  0.005585454143  -0.000481921994   0.078776008428  -0.138874254741
61  0.073731983979  0.073731983979  0.005209323671  -0.000318369372   0.078622938279  -0.133089713819
62  0.073802994145  0.073802994145  0.005086374766  -0.000367385715   0.078521983195  -0.128410298638
63  0.073821833768  0.073821833768  0.007025272154  -0.000057662365   0.080789443558  -0.189598417021
64  0.073939686485  0.073939686485  0.007035102992  -0.000104575778   0.080870213700  -0.188589348236
65  0.074017259113  0.074017259113  0.007118471663  -0.000085097130   0.081050633646  -0.191387967770
66  0.074088111676  0.074088111676  0.003552599730  -0.000007515945   0.077633195461  -0.096466692900
67  0.074101682134  0.074101682134  0.003491453935  -0.000009612595   0.077583523474  -0.094745777431
68  0.074111994451  0.074111994451  0.003620349024  -0.000024125353   0.077708218122  -0.097858280809
69  0.074118823072  0.074118823072  0.003585322696  -0.000019397665   0.077684748103  -0.097033812379
70  0.074130731440  0.074130731440  0.003740194747  -0.000005476042   0.077865450145  -0.101626924567
71  0.074149664694  0.074149664694  0.003733740612  -0.000005661355   0.077877743950  -0.101446255880
72  0.074159695086  0.074159695086  0.003799325347  -0.000014844377   0.077944176056  -0.102981025472
73  0.074177672798  0.074177672798  0.003771439718  -0.000076371387   0.077872741130  -0.100547982390
74  0.074218332791  0.074218332791  0.003784831228  -0.000072408775   0.077930755244  -0.101020212358
75  0.074242772181  0.074242772181  0.003672527466  -0.000011847248   0.077903452400  -0.099612233708
76  0.074287760226  0.074287760226  0.003778330149  -0.000050918768   0.078015171608  -0.101428082065
77  0.074304756827  0.074304756827  0.006874350641  -0.000227221479   0.080951885989  -0.180877690479
78  0.074306618143  0.074306618143  0.003850229343  -0.000003479575   0.078153367910  -0.104675446618
79  0.074307690468  0.074307690468  0.003807303095  -0.000037931429   0.078077062134  -0.102569880158
80  0.074312955062  0.074312955062  0.003907388824  -0.000039506207   0.078180837678  -0.105250501038
81  0.074330553732  0.074330553732  0.003686832607  -0.000010885599   0.078006500740  -0.100027664404
82  0.074330749992  0.074330749992  0.003770399928  -0.000029855906   0.078071294014  -0.101785439607
83  0.074337889320  0.074337889320  0.003764035804  -0.000045593191   0.078056331933  -0.101184029323
84  0.074381006060  0.074381006060  0.003913963948  -0.000087272340   0.078207697667  -0.104129636005
85  0.074381512551  0.074381512551  0.003813837665  -0.000038370582   0.078156979634  -0.102735744983
86  0.074385291765  0.074385291765  0.006891470968  -0.000247245042   0.081029517691  -0.180798689367
87  0.074385815008  0.074385815008  0.003589580840  -0.000009664437   0.077965731412  -0.097414537230
88  0.074388569946  0.074388569946  0.003372055409  -0.000041735407   0.077718889948  -0.090622669708
89  0.074400317122  0.074400317122  0.003466407346  -0.000006425528   0.077860298940  -0.094150949248
90  0.074419151771  0.074419151771  0.003585166298  -0.000075839982   0.077928478087  -0.095493682109
91  0.074420126181  0.074420126181  0.003819054558  -0.000052408666   0.078186772073  -0.102495708024
92  0.074438982374  0.074438982374  0.006742239030  -0.000395091225   0.080786130179  -0.172714777787
