0 32 0.00029017 0.074226927514 0.00000000 -0.00006461 -0.00000069 0.00012090 0.00001299 0.00015188 -0.00020536
0 33 0.00032830 0.074226927514 0.00000001 -0.00000046 -0.00006256 0.00000942 0.00007498 -0.00029845 -0.00009530
0 34 0.37155527 0.075713143678 0.00696830 0.05931570 -0.30264281 0.00133345 -0.03422271 0.19828395 0.04952576
0 35 0.34352604 0.075713143680 0.00595661 -0.01939882 -0.00896419 -0.16695331 0.25801342 -0.13009476 -0.07864150
0 36 0.11863872 0.075775910987 0.00071104 -0.00883350 -0.00357031 0.00763710 -0.00092476 0.11496058 -0.02663176
0 37 0.05432889 0.075775910989 0.00014911 0.01809484 -0.00838021 -0.01891705 0.00628132 0.03972595 -0.02405237
0 38 0.12300435 0.076312006726 0.00076974 0.04918604 0.05300062 0.06297061 -0.02270228 0.02619887 -0.06880890
0 39 0.12067382 0.076312006740 0.00074085 0.04177668 0.04478534 -0.02620639 0.06164132 0.07714823 -0.01930999
0 40 0.00163315 0.077261074774 0.00000014 0.00036099 -0.00046423 0.00004749 -0.00071347 0.00124556 0.00050856
0 41 0.00098078 0.077261074855 0.00000005 -0.00040470 0.00021286 0.00004205 -0.00047030 0.00022049 -0.00069374
0 42 0.00447046 0.077790602158 0.00000104 -0.00028267 0.00333578 0.00200693 -0.00123427 0.00156410 -0.00088320
0 43 0.00418289 0.077790602316 0.00000091 -0.00151718 0.00096502 -0.00126046 -0.00260288 -0.00100068 0.00221323
0 44 0.00378110 0.077810804722 0.00000074 0.00087249 0.00181836 -0.00230067 -0.00219052 0.00022761 0.00029295
0 45 0.00390031 0.077810804813 0.00000079 -0.00306346 -0.00071612 -0.00198068 0.00067703 -0.00008712 0.00096216
0 46 0.00719247 0.077866479830 0.00000269 -0.00531366 0.00008844 0.00481115 0.00026951 0.00032909 -0.00040087
0 47 0.00587290 0.077866479943 0.00000179 -0.00331658 -0.00072403 -0.00423742 -0.00047460 0.00029748 -0.00216738
0 48 0.00389309 0.077911457024 0.00000079 -0.00203498 0.00270987 -0.00082949 0.00167031 -0.00033731 -0.00028264
0 49 0.00309975 0.077911457493 0.00000050 -0.00059151 0.00066311 0.00178292 -0.00237019 0.00012179 -0.00008611
0 50 0.00531243 0.079053017626 0.00000149 0.00233119 0.00278501 -0.00362677 -0.00124006 -0.00049298 -0.00031147
0 51 0.00689257 0.079053018381 0.00000250 -0.00489951 0.00149919 -0.00309372 0.00303024 -0.00075690 -0.00138869
0 52 0.05871614 0.079274930227 0.00018220 -0.02083974 -0.01263119 -0.04621684 -0.01620129 -0.00602319 0.02046918
0 53 0.09391189 0.079274932511 0.00046611 -0.06314451 0.01752121 -0.04884684 0.01242566 0.00993199 0.04343000
0 54 0.12484922 0.079419743610 0.00082529 -0.04699411 0.02427168 -0.00955977 0.06023201 0.07415996 0.05975602
0 55 0.15693565 0.079419745003 0.00130401 0.05951070 -0.02540528 0.05416258 0.01342364 -0.02121547 -0.12991524
0 56 0.18787449 0.079451543320 0.00186959 -0.08667436 -0.02670152 -0.05670725 -0.06616700 -0.07085164 0.12024006
0 57 0.12267552 0.079451547492 0.00079713 -0.06887763 -0.01663879 -0.01823800 0.07085076 0.02740589 0.06264797
0 58 0.52883617 0.079963071697 0.01490873 0.32701524 -0.15305326 0.35499092 -0.13553021 -0.02154120 -0.06672643
0 59 0.33018636 0.079963082732 0.00581188 -0.11271594 0.21473652 -0.07128048 0.20752833 0.04454259 0.00856861
0 60 0.51117518 0.079977701488 0.01393212 -0.05172522 -0.10941771 -0.02478555 0.09182330 0.08817943 -0.47940680
0 61 0.63754983 0.079977711053 0.02167235 -0.43629438 -0.04940760 0.44141451 0.02533697 0.09945651 0.09107994
0 62 0.17964797 0.080117073361 0.00172377 0.13909105 -0.06555030 -0.01149938 -0.07460112 -0.03241508 -0.04338125
0 63 0.21981036 0.080117082081 0.00258066 -0.07783900 -0.07539498 -0.05673905 -0.16555445 -0.06354251 0.04368106
1 32 0.00032827 0.074226927511 0.00000001 0.00005599 -0.00002736 -0.00007137 0.00002545 0.00021928 0.00022373
1 33 0.00029039 0.074226927511 0.00000000 -0.00002987 -0.00005785 0.00006593 0.00010238 -0.00011523 0.00022799
1 34 0.34352504 0.075713143675 0.00595658 0.01770951 -0.01196051 0.20618445 0.22788546 0.11579242 -0.09849406
1 35 0.37155508 0.075713143677 0.00696829 0.10710174 0.28920671 0.00680641 0.03356564 0.18776880 -0.08069555
