#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.064255539814  0.064255539814  0.005060002930  -0.000010390768   0.069305151976  -0.137407016405
1  0.064498612381  0.064498612381  0.004823981185  -0.000217525341   0.069105068224  -0.125348112539
2  0.064516929605  0.064516929605  0.004806901623  -0.000229275474   0.069094555755  -0.124563616206
3  0.064635795383  0.064635795383  0.004661010004  -0.000311226484   0.068985578903  -0.118363699261
4  0.065431458517  0.065431458517  0.005378437250  -0.000012601583   0.070797294185  -0.146011900684
5  0.065670021406  0.065670021406  0.005206086455  -0.000144435993   0.070731671869  -0.137734595391
6  0.065728891560  0.065728891560  0.005143603612  -0.000237031225   0.070635463947  -0.133514703847
7  0.065892463508  0.065892463508  0.005294432183  -0.000028494844   0.071158400847  -0.143293527311
8  0.065939960237  0.065939960237  0.005016030736  -0.000354299654   0.070601691318  -0.126852229139
9  0.066128065778  0.066128065778  0.005121965292  -0.000196771463   0.071053259608  -0.134021419368
10  0.066404786151  0.066404786151  0.004817846082  -0.000385535303   0.070837096929  -0.120609381527
11  0.066547526524  0.066547526524  0.004618556568  -0.000513510187   0.070652572905  -0.111704059098
12  0.066619384854  0.066619384854  0.005174933821  -0.000090515735   0.071703802939  -0.138354134282
13  0.066789993545  0.066789993545  0.005073026452  -0.000195624613   0.071667395384  -0.132720932399
14  0.066832411601  0.066832411601  0.005068553609  -0.000241377948   0.071659587262  -0.131354207770
15  0.066993773244  0.066993773244  0.005656188107  -0.000014573178   0.072635388173  -0.153516240476
16  0.067269479681  0.067269479681  0.005525232944  -0.000231813092   0.072562899533  -0.144041364961
17  0.067341710921  0.067341710921  0.005379507172  -0.000246610623   0.072474607469  -0.139673301131
18  0.067380250019  0.067380250019  0.003018106164  -0.000000932813   0.070397423370  -0.082101510935
19  0.067402849513  0.067402849513  0.003026617563  -0.000025074326   0.070404392750  -0.081676193642
20  0.067403578621  0.067403578621  0.003045651585  -0.000022154153   0.070427076053  -0.082273598022
21  0.067424694991  0.067424694991  0.003057482093  -0.000055058921   0.070427118164  -0.081700137921
22  0.067458157639  0.067458157639  0.004330199474  -0.000567769672   0.071220587441  -0.102380982310
23  0.067657752848  0.067657752848  0.004226721342  -0.000292822554   0.071591651637  -0.107046893498
24  0.067669684417  0.067669684417  0.003096281337  -0.000001450836   0.070764514919  -0.084214670712
25  0.067676527335  0.067676527335  0.003000394037  -0.000003828194   0.070673093178  -0.081540751782
26  0.067688308351  0.067688308351  0.005295731674  -0.000019429421   0.072964610604  -0.143575571122
27  0.067697481493  0.067697481493  0.003917596819  -0.000218607059   0.071396471253  -0.100654689960
28  0.067703888829  0.067703888829  0.003080850014  -0.000071647495   0.070713091348  -0.081884613430
29  0.067786509877  0.067786509877  0.005327869781  -0.000054920351   0.073059459307  -0.143484336116
30  0.067847404581  0.067847404581  0.005635458201  -0.000035943648   0.073446919134  -0.152370630305
31  0.067868310065  0.067868310065  0.005367395585  -0.000099389381   0.073136316269  -0.143349824013
32  0.067929917672  0.067929917672  0.005174321825  -0.000198335732   0.072905903765  -0.135403547982
33  0.068113825063  0.068113825063  0.005275707116  -0.000248370028   0.073141162150  -0.136800880430
34  0.068135410850  0.068135410850  0.005120863359  -0.000296323275   0.072959950934  -0.131282490021
35  0.068139787413  0.068139787413  0.005380916352  -0.000191765072   0.073328938693  -0.141204071147
36  0.068152404736  0.068152404736  0.005215073691  -0.000244853367   0.073122625060  -0.135246653323
37  0.068263087129  0.068263087129  0.003378094253  -0.000077431475   0.071563749907  -0.089815655128
38  0.068267387035  0.068267387035  0.002958379372  -0.000001939977   0.071223826430  -0.080448854952
39  0.068268304433  0.068268304433  0.003064679127  -0.000023664286   0.071309319275  -0.082750271252
40  0.068269447392  0.068269447392  0.002956145228  -0.000000917790   0.071224674831  -0.080415875930
41  0.068283267571  0.068283267571  0.004519333340  -0.000278630602   0.072523970309  -0.115395458470
42  0.068300331573  0.068300331573  0.005115670789  -0.000320999913   0.073095002448  -0.130469707064
43  0.068318137496  0.068318137496  0.005093024018  -0.000249637072   0.073161524442  -0.131795339541
44  0.068539788748  0.068539788748  0.004942460121  -0.000444501198   0.073037747670  -0.122395759430
45  0.068660543861  0.068660543861  0.005039372540  -0.000394952189   0.073304964213  -0.126381179965
46  0.068706219190  0.068706219190  0.004813339232  -0.000348206174   0.073171352248  -0.121502521697
47  0.068793780265  0.068793780265  0.003881022147  -0.000034973572   0.072639828839  -0.104656366181
48  0.068811743534  0.068811743534  0.004912270706  -0.000340889223   0.073383125017  -0.124393690088
49  0.068953914901  0.068953914901  0.003916526582  -0.000217098465   0.072653343018  -0.100666618252
50  0.068992633645  0.068992633645  0.003660169809  -0.000198112025   0.072454691428  -0.094207439168
51  0.069089716669  0.069089716669  0.003830854342  -0.000314853634   0.072605717377  -0.095675301671
52  0.069095087388  0.069095087388  0.005428450377  -0.000016687569   0.074506850196  -0.147261642474
53  0.069178347698  0.069178347698  0.003240355665  -0.000006291826   0.072412411537  -0.088003404747
54  0.069178994081  0.069178994081  0.003118971600  -0.000011381832   0.072286583848  -0.084561868194
55  0.069180283497  0.069180283497  0.003211324996  -0.000011397156   0.072380211337  -0.087074516420
56  0.069185256417  0.069185256417  0.003165590587  -0.000045367571   0.072305479433  -0.084905636579
57  0.069304212046  0.069304212046  0.004677828771  -0.000019463911   0.073962576906  -0.126760629533
58  0.069342888178  0.069342888178  0.005522869817  -0.000159172894   0.074706585102  -0.145953702454
59  0.069419127189  0.069419127189  0.005604593580  -0.000200610450   0.074823110319  -0.147049946538
60  0.069421243638  0.069421243638  0.004094888238  -0.000015229363   0.073500902513  -0.111013229499
61  0.069427196611  0.069427196611  0.003415176970  -0.000072248185   0.072770125395  -0.090965772314
62  0.069440264465  0.069440264465  0.003430782311  -0.000090136624   0.072780910152  -0.090903646044
63  0.069445332726  0.069445332726  0.005316125373  -0.000063492548   0.074697965552  -0.142931492859
64  0.069478647727  0.069478647727  0.004165957476  -0.000183189936   0.073461415267  -0.108376680630
65  0.069534766760  0.069534766760  0.005493794181  -0.000131057582   0.074897503359  -0.145927570703
66  0.069568161315  0.069568161315  0.004301015249  -0.000161929123   0.073707247441  -0.112630328203
67  0.069583213403  0.069583213403  0.005708897435  -0.000170397331   0.075121713506  -0.150710341725
68  0.069609244165  0.069609244165  0.004719116144  -0.000253508858   0.074074851450  -0.121515426087
69  0.069617395375  0.069617395375  0.002937334054  -0.000002860253   0.072551869176  -0.079851140393
70  0.069622808892  0.069622808892  0.002946058293  -0.000005818010   0.072563049175  -0.080008054424
71  0.069623220262  0.069623220262  0.003025076137  -0.000023142147   0.072625154252  -0.081686826587
72  0.069628560132  0.069628560132  0.003126823074  -0.000040106477   0.072715276729  -0.083993880004
73  0.069742339904  0.069742339904  0.004993721089  -0.000406594554   0.074329466439  -0.124822134999
74  0.069749117689  0.069749117689  0.003203448529  -0.000031005550   0.072921560668  -0.086326614874
75  0.069752876336  0.069752876336  0.003183268383  -0.000027710176   0.072908434544  -0.085867156603
76  0.069753697066  0.069753697066  0.003103087718  -0.000014636995   0.072842147789  -0.084041068005
77  0.069764745534  0.069764745534  0.003211984138  -0.000042373136   0.072934356536  -0.086249552823
78  0.069877821794  0.069877821794  0.005457711389  -0.000351320737   0.074984212446  -0.138952038603
79  0.069903810408  0.069903810408  0.005540261699  -0.000256493719   0.075187578388  -0.143778724006
80  0.069967692981  0.069967692981  0.003964882227  -0.000341623824   0.073590951383  -0.098593933694
81  0.070059049673  0.070059049673  0.002687431924  -0.000016350191   0.072730131406  -0.072683873466
82  0.070064224581  0.070064224581  0.002569654230  -0.000005024872   0.072628853940  -0.069787155316
83  0.070065491839  0.070065491839  0.002679591197  -0.000014354254   0.072730728783  -0.072524828555
