#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.065155753030  0.065155753030  0.004677807772  -0.000008515504   0.069825045298  -0.127057979635
1  0.065335772046  0.065335772046  0.004534084477  -0.000168460702   0.069701395821  -0.118794734793
2  0.065379409581  0.065379409581  0.004496938340  -0.000203286054   0.069673061866  -0.116836289810
3  0.065418462462  0.065418462462  0.004447008306  -0.000224375990   0.069641094777  -0.114903737001
4  0.066494929756  0.066494929756  0.004952150552  -0.000011391805   0.071435688503  -0.134444962566
5  0.066551302717  0.066551302717  0.004962591340  -0.000014994578   0.071498899479  -0.134631034544
6  0.066602941382  0.066602941382  0.004902090004  -0.000082742563   0.071422288823  -0.131141190950
7  0.066695330815  0.066695330815  0.004829184748  -0.000152806437   0.071371709126  -0.127250800768
8  0.066744360542  0.066744360542  0.004847859078  -0.000146846223   0.071445373397  -0.127921141220
9  0.066780706218  0.066780706218  0.004752329805  -0.000233864364   0.071299171660  -0.122953770507
10  0.066971668118  0.066971668118  0.004921343109  -0.000012111062   0.071880900165  -0.133587076941
11  0.067069364476  0.067069364476  0.004455612899  -0.000415644659   0.071109332716  -0.109933191774
12  0.067125381093  0.067125381093  0.004790212811  -0.000168491926   0.071747101977  -0.125763495678
13  0.067165555774  0.067165555774  0.004756483399  -0.000205454981   0.071716584192  -0.123839854698
14  0.067225705473  0.067225705473  0.004349673738  -0.000507135188   0.071068244023  -0.104560853484
15  0.067776325674  0.067776325674  0.004097170730  -0.000567065234   0.071306431169  -0.096059112682
16  0.067858116392  0.067858116392  0.005204209643  -0.000012611529   0.073049714506  -0.141270652917
17  0.068025196384  0.068025196384  0.005117921302  -0.000139119330   0.073003998355  -0.135480171974
18  0.068126671665  0.068126671665  0.002741149413  -0.000000205912   0.070867615166  -0.074584909972
19  0.068129888390  0.068129888390  0.002742026851  -0.000001259962   0.070870655279  -0.074580104109
20  0.068139107606  0.068139107606  0.002741063578  -0.000001184965   0.070878986220  -0.074555932913
21  0.068148585555  0.068148585555  0.002741256887  -0.000009221289   0.070880621154  -0.074342513487
22  0.068197552920  0.068197552920  0.002742624811  -0.000001486366   0.070938691365  -0.074590214682
23  0.068205745181  0.068205745181  0.002748596437  -0.000007884373   0.070946457245  -0.074578612261
24  0.068208431717  0.068208431717  0.002741121633  -0.000000471918   0.070949081432  -0.074576915637
25  0.068212683354  0.068212683354  0.002742051717  -0.000001444662   0.070953290409  -0.074575754811
26  0.068218893015  0.068218893015  0.005070513226  -0.000120123068   0.073169283173  -0.134707046754
27  0.068248170550  0.068248170550  0.005072498291  -0.000163851609   0.073156817232  -0.133571148334
28  0.068314698383  0.068314698383  0.005066445213  -0.000133980391   0.073247163205  -0.134219273240
29  0.068340382552  0.068340382552  0.005081886156  -0.000064554004   0.073357714704  -0.136528632110
30  0.068347776159  0.068347776159  0.005081044628  -0.000030994774   0.073397826013  -0.137418926597
31  0.068366154462  0.068366154462  0.005080806784  -0.000131814916   0.073315146330  -0.134668997312
32  0.068441943958  0.068441943958  0.005035028093  -0.000091333278   0.073385638774  -0.134524857097
33  0.068450544257  0.068450544257  0.005009439434  -0.000047418144   0.073412565548  -0.135023546156
34  0.068513001140  0.068513001140  0.004782296627  -0.000201727060   0.073093570707  -0.124643710720
35  0.068535412442  0.068535412442  0.005035205886  -0.000220582428   0.073350035900  -0.131012644774
36  0.068601588068  0.068601588068  0.004951631321  -0.000182778831   0.073370440558  -0.129767152643
37  0.068638176165  0.068638176165  0.002750401719  -0.000000331869   0.071388246016  -0.074833250727
38  0.068639633559  0.068639633559  0.002760766339  -0.000004430462   0.071395969437  -0.075003758089
39  0.068640101845  0.068640101845  0.002763009937  -0.000005749432   0.071397362350  -0.075028918502
40  0.068653945031  0.068653945031  0.002792812351  -0.000024574623   0.071422182758  -0.075327624110
41  0.068672709301  0.068672709301  0.004743114529  -0.000258122017   0.073157701814  -0.122042925251
42  0.068681990361  0.068681990361  0.004704958551  -0.000310796170   0.073076152742  -0.119571310213
43  0.068732217944  0.068732217944  0.004782993883  -0.000319959036   0.073195252792  -0.121445426458
44  0.068779252465  0.068779252465  0.004787680880  -0.000387817020   0.073179116325  -0.119726455428
45  0.068838789793  0.068838789793  0.004670454684  -0.000405418658   0.073103825819  -0.116057601314
46  0.068951224203  0.068951224203  0.004592602113  -0.000435296025   0.073108530291  -0.113126118889
47  0.068955950991  0.068955950991  0.004500926335  -0.000437377826   0.073019499501  -0.110574843903
48  0.069290857594  0.069290857594  0.004486239217  -0.000010616761   0.073766480049  -0.121787952885
49  0.069500594839  0.069500594839  0.004031695115  -0.000183056713   0.073349233241  -0.104726839014
50  0.069512170586  0.069512170586  0.004578860043  -0.000234636151   0.073856394478  -0.118212414007
51  0.069566380320  0.069566380320  0.004620737720  -0.000268341527   0.073918776514  -0.118434793789
52  0.069627437229  0.069627437229  0.005386461660  -0.000022099368   0.074991799521  -0.145971808070
53  0.069651665621  0.069651665621  0.003902408931  -0.000007861373   0.073546213179  -0.105976091420
54  0.069656496098  0.069656496098  0.005194818134  -0.000026022358   0.074825291875  -0.140650169385
55  0.069659487757  0.069659487757  0.002922323485  -0.000006724585   0.072575086656  -0.079337527895
56  0.069661081267  0.069661081267  0.002922551214  -0.000008078816   0.072575553665  -0.079306874212
57  0.069693681252  0.069693681252  0.002910806257  -0.000000847799   0.072603639711  -0.079184043600
58  0.069697404318  0.069697404318  0.002827910174  -0.000003517492   0.072521797000  -0.076855679037
59  0.069699036422  0.069699036422  0.002829659317  -0.000005359909   0.072523335830  -0.076853140925
60  0.069700306085  0.069700306085  0.002844960083  -0.000007563126   0.072537703042  -0.077209543557
61  0.069721407130  0.069721407130  0.005236492012  -0.000066990838   0.074890908303  -0.140669364224
62  0.069736418471  0.069736418471  0.002837494698  -0.000001345233   0.072572567935  -0.077175597537
63  0.069743108630  0.069743108630  0.002855446778  -0.000000536839   0.072598018568  -0.077686096299
64  0.069799815422  0.069799815422  0.003819574308  -0.000196615108   0.073422774621  -0.098585791961
65  0.069863585957  0.069863585957  0.003774092894  -0.000271815498   0.073365863352  -0.095301871125
