5687
I -58.0050448103  64.9426661968 -59.7667703772 53
I -59.8948138103  58.4733221968 -64.8160593772 53
I -65.0457668103  60.5234431968 -58.0806103772 53
I -58.0050448103  64.9426661968 -36.1972943772 53
I -65.0457668103  60.5234431968 -47.9820323772 53
I -58.0050448103  64.9426661968 -46.2958723772 53
I -59.8948138103  58.4733221968 -41.2465833772 53
I -65.0457668103  60.5234431968 -34.5111343772 53
I -58.0050448103  64.9426661968 -12.6278183772 53
I -65.0457668103  60.5234431968 -24.4125563772 53
I -58.0050448103  64.9426661968 -22.7263963772 53
I -59.8948138103  58.4733221968 -17.6771073772 53
I -65.0457668103  60.5234431968 -10.9416583772 53
I -58.0050448103  64.9426661968  10.9416576228 53
I -65.0457668103  60.5234431968 -0.8430803772 53
I -58.0050448103  64.9426661968  0.8430806228 53
I -59.8948138103  58.4733221968  5.8923686228 53
I -65.0457668103  60.5234431968  12.6278186228 53
I -58.0050448103  64.9426661968  34.5111336228 53
I -65.0457668103  60.5234431968  22.7263956228 53
I -58.0050448103  64.9426661968  24.4125566228 53
I -59.8948138103  58.4733221968  29.4618456228 53
I -65.0457668103  60.5234431968  36.1972946228 53
I -58.0050448103  64.9426661968  58.0806106228 53
I -65.0457668103  60.5234431968  46.2958726228 53
I -58.0050448103  64.9426661968  47.9820326228 53
I -59.8948138103  58.4733221968  53.0313216228 53
I -65.0457668103  60.5234431968  59.7667706228 53
I -57.6308498103  41.6485831968 -59.7667703772 53
I -64.7555678103  46.3580041968 -59.7667703772 53
I -59.5206178103  35.1792391968 -64.8160593772 53
I -64.6715708103  37.2293601968 -58.0806103772 53
I -57.6308498103  41.6485831968 -36.1972943772 53
I -64.7555678103  46.3580041968 -36.1972943772 53
I -64.6715708103  37.2293601968 -47.9820323772 53
I -57.6308498103  41.6485831968 -46.2958723772 53
I -64.7555678103  46.3580041968 -46.2958723772 53
I -59.6809708103  46.7995361968 -53.0313213772 53
I -59.5206178103  35.1792391968 -41.2465833772 53
I -64.6715708103  37.2293601968 -34.5111343772 53
I -57.6308498103  41.6485831968 -12.6278183772 53
I -64.7555678103  46.3580041968 -12.6278183772 53
I -64.6715708103  37.2293601968 -24.4125563772 53
I -57.6308498103  41.6485831968 -22.7263963772 53
I -64.7555678103  46.3580041968 -22.7263963772 53
I -59.6809708103  46.7995361968 -29.4618453772 53
I -59.5206178103  35.1792391968 -17.6771073772 53
I -64.6715708103  37.2293601968 -10.9416583772 53
I -57.6308498103  41.6485831968  10.9416576228 53
I -64.7555678103  46.3580041968  10.9416576228 53
I -64.6715708103  37.2293601968 -0.8430803772 53
I -57.6308498103  41.6485831968  0.8430806228 53
I -64.7555678103  46.3580041968  0.8430806228 53
I -59.6809708103  46.7995361968 -5.8923693772 53
I -59.5206178103  35.1792391968  5.8923686228 53
I -64.6715708103  37.2293601968  12.6278186228 53
I -57.6308498103  41.6485831968  34.5111336228 53
I -64.7555678103  46.3580041968  34.5111336228 53
I -64.6715708103  37.2293601968  22.7263956228 53
I -57.6308498103  41.6485831968  24.4125566228 53
I -64.7555678103  46.3580041968  24.4125566228 53
I -59.6809708103  46.7995361968  17.6771076228 53
I -59.5206178103  35.1792391968  29.4618456228 53
I -64.6715708103  37.2293601968  36.1972946228 53
I -57.6308498103  41.6485831968  58.0806106228 53
I -64.7555678103  46.3580041968  58.0806106228 53
I -64.6715708103  37.2293601968  46.2958726228 53
I -57.6308498103  41.6485831968  47.9820326228 53
I -64.7555678103  46.3580041968  47.9820326228 53
I -59.6809708103  46.7995361968  41.2465836228 53
I -59.5206178103  35.1792391968  53.0313216228 53
I -64.6715708103  37.2293601968  59.7667706228 53
I -59.6809708103  46.7995361968  64.8160596228 53
