#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.064502601637  0.064502601637  0.005476839896  -0.000012538479   0.069966903055  -0.148691291597
1  0.064808264203  0.064808264203  0.005227503218  -0.000272700954   0.069763066466  -0.134827106323
2  0.064824798170  0.064824798170  0.005208030472  -0.000282621260   0.069750207382  -0.134027280250
3  0.064969962771  0.064969962771  0.005041353255  -0.000377460036   0.069633855991  -0.126911063947
4  0.065967592263  0.065967592263  0.005947098810  -0.000015933877   0.071898757196  -0.161395301462
5  0.066223674705  0.066223674705  0.005771871965  -0.000161964045   0.071833582625  -0.152653448374
6  0.066323621841  0.066323621841  0.005747913318  -0.000171813318   0.071899721842  -0.151733487554
7  0.066403238500  0.066403238500  0.005740415087  -0.000160305876   0.071983347711  -0.151842583791
8  0.066569207231  0.066569207231  0.005571255843  -0.000423627300   0.071716835775  -0.140074179345
9  0.066691383308  0.066691383308  0.005609701234  -0.000256818862   0.072044265680  -0.145659423376
10  0.067035892625  0.067035892625  0.005273897482  -0.000522351618   0.071787438490  -0.129296215138
11  0.067184580440  0.067184580440  0.005095805213  -0.000661999826   0.071618385828  -0.120650051913
12  0.067341340008  0.067341340008  0.005601290725  -0.000066982051   0.072875648683  -0.150596287063
13  0.067573606944  0.067573606944  0.005395527754  -0.000256999469   0.072712135229  -0.139826548564
14  0.067621671900  0.067621671900  0.005395694893  -0.000307041142   0.072710325651  -0.138469392667
15  0.067900904770  0.067900904770  0.006250815627  -0.000017774987   0.074133945409  -0.169609762067
16  0.068169879507  0.068169879507  0.003250243539  -0.000007527684   0.071412595363  -0.088238838223
17  0.068185624874  0.068185624874  0.003266769958  -0.000020399675   0.071431995158  -0.088338280334
18  0.068195499922  0.068195499922  0.003293240828  -0.000023970059   0.071464770691  -0.088961434598
19  0.068215126118  0.068215126118  0.003307227167  -0.000055727591   0.071466625694  -0.088477855565
20  0.068266562869  0.068266562869  0.006075173374  -0.000300145409   0.074041590834  -0.157146595975
21  0.068288054277  0.068288054277  0.004461758303  -0.000560229947   0.072189582633  -0.106166048706
22  0.068340480550  0.068340480550  0.005961426416  -0.000311354910   0.073990552056  -0.153746355769
23  0.068406787765  0.068406787765  0.003203887613  -0.000000378852   0.071610296526  -0.087171958302
24  0.068410928585  0.068410928585  0.003213182977  -0.000004041586   0.071620069976  -0.087325230063
25  0.068418744758  0.068418744758  0.003210704660  -0.000011242555   0.071618206863  -0.087061843140
26  0.068459599322  0.068459599322  0.003539953777  -0.000189172298   0.071810380802  -0.091179455161
27  0.068640523690  0.068640523690  0.005913967501  -0.000022623595   0.074531867596  -0.160311715552
28  0.068694220949  0.068694220949  0.005805699220  -0.000530940204   0.073968979966  -0.143533577493
29  0.068734614720  0.068734614720  0.005712100653  -0.000056169976   0.074390545397  -0.153905792041
30  0.068880987563  0.068880987563  0.005780936384  -0.000173423847   0.074488500100  -0.152588266656
31  0.068937717716  0.068937717716  0.005537249620  -0.000288421913   0.074186545423  -0.142827950282
32  0.068987664384  0.068987664384  0.005951688150  -0.000080175174   0.074859177360  -0.159772088186
33  0.069129028931  0.069129028931  0.003199725874  -0.000001166743   0.072327588062  -0.087037271939
34  0.069131458950  0.069131458950  0.003198868597  -0.000002747622   0.072327579926  -0.086970926302
35  0.069131576749  0.069131576749  0.003197318125  -0.000000571694   0.072328323180  -0.086987945829
36  0.069133536277  0.069133536277  0.003197914741  -0.000003639507   0.072327811511  -0.086920701104
