421
Cs -22.5874507828  22.2786595561 -11.7424982567 55
Cs -22.5874507828  22.2786595561  11.7424982567 55
Cs -22.5710101590  11.6626463885 -22.5778898176 55
I -17.2969525185  11.6846239121 -17.4211275244 53
I -23.8010333837  16.7691608439 -16.9234679512 53
I -17.4961108342  5.8507157868 -23.9023993862 53
Cs -22.1737895693  11.5040038171 -11.3838847871 55
Cs -21.9334163104  11.4953488680  0.0000000000 55
Cs -22.5279243862  0.0026316486 -11.9786007328 55
Cs -22.6339380640  22.0462231501 -0.0000000000 55
I -23.7267671174  5.7021265624 -17.6365941830 53
I -16.5239408419  11.6469616554  5.9386178916 53
I -23.4988660560  16.9983469197  5.8198863518 53
I -23.5179522974  6.4461498287 -5.6851677227 53
I -16.5239408419  11.6469616554 -5.9386178916 53
I -23.4988660560  16.9983469197 -5.8198863518 53
I -17.1439602305  17.2954875739 -11.7911020320 53
I -16.8825354142  5.7844241679  0.0000000000 53
Cs -22.1737895693  11.5040038171  11.3838847871 55
Cs -22.5710101590  11.6626463885  22.5778898176 55
Cs -22.5279243862  0.0026316486  11.9786007328 55
I -23.5179522974  6.4461498287  5.6851677227 53
I -23.7267671174  5.7021265624  17.6365941830 53
I -17.2969525185  11.6846239121  17.4211275244 53
I -23.8010333837  16.7691608439  16.9234679512 53
I -17.1439602305  17.2954875739  11.7911020320 53
I -17.4961108342  5.8507157868  23.9023993862 53
Cs -11.7865467375  22.5195997330 -22.7018559008 55
I -5.8666560393  23.7301587709 -17.6320399413 53
I -5.7895173881  17.5746380283 -23.9167613105 53
I -17.0315214813  16.9135359774 -23.9194069281 53
Cs -11.3531000835  22.5475676908 -11.9126492648 55
Cs -10.9339397648  22.6915648789 -0.0000000000 55
Cs -11.5897316832  11.5157957128 -12.0525079510 55
Pb -17.8010749577  17.7377970469 -17.8639661210 82
Pb -17.4780261480  17.6223536320 -5.8944927690 82
I -17.0189925921  23.7558590564 -17.0850395992 53
I -11.7126962111  17.2719037825 -17.5529737687 53
I -5.1109920554  23.4213773991  5.6974509474 53
I -17.9345652644  23.7182534916 -5.8433189651 53
I -11.5943426167  18.1752877164 -5.8990659080 53
I -5.1109920554  23.4213773991 -5.6974509474 53
I -5.7169707733  16.8453546316  0.0000000000 53
I -16.9888136538  17.2515514240  0.0000000000 53
Cs -11.3531000835  22.5475676908  11.9126492648 55
Cs -11.7865467375  22.5195997330  22.7018559008 55
Cs -11.5897316832  11.5157957128  12.0525079510 55
Pb -17.4780261480  17.6223536320  5.8944927690 82
Pb -17.8010749577  17.7377970469  17.8639661210 82
I -17.9345652644  23.7182534916  5.8433189651 53
I -11.5943426167  18.1752877164  5.8990659080 53
I -17.0189925921  23.7558590564  17.0850395992 53
I -11.7126962111  17.2719037825  17.5529737687 53
I -5.8666560393  23.7301587709  17.6320399413 53
I -5.7895173881  17.5746380283  23.9167613105 53
I -17.0315214813  16.9135359774  23.9194069281 53
Cs  0.0025827787  22.1117966728 -11.3977742797 55
Cs  0.0025827787  22.1117966728  11.3977742797 55
Cs -22.5736557766 -11.6573580713 -22.5778898176 55
Cs -22.4992005376  0.0026282849 -22.7799016208 55
I -17.2996737252 -11.6805828146 -17.4211275244 53
I -23.7280899262 -5.6965925807 -17.6365941830 53
I -17.0354899077 -16.9095515718 -23.9194069281 53
Cs -22.1764351869 -11.4988288835 -11.3838847871 55
Cs -21.9360619280 -11.4902117289  0.0000000000 55
Cs -22.5927420181 -22.2733523416 -11.7424982567 55
Cs -22.7393848238  0.0026563662  0.0000000000 55
I -23.8050018102 -16.7636079650 -16.9234679512 53
I -16.5266620486 -11.6431095306  5.9386178916 53
I -23.5194640789 -6.4406536416  5.6851677227 53
I -23.5028344824 -16.9928507325 -5.8198863518 53
I -16.5266620486 -11.6431095306 -5.9386178916 53
I -23.5194640789 -6.4406536416 -5.6851677227 53
I -17.2676995465 -5.7230865516 -11.8341878048 53
I -16.9928576694 -17.2475859157  0.0000000000 53
Cs -22.1764351869 -11.4988288835  11.3838847871 55
Cs -22.5736557766 -11.6573580713  22.5778898176 55
Cs -22.5927420181 -22.2733523416  11.7424982567 55
Cs -22.4992005376  0.0026282849  22.7799016208 55
I -23.5028344824 -16.9928507325  5.8198863518 53
I -23.8050018102 -16.7636079650  16.9234679512 53
I -17.2996737252 -11.6805828146  17.4211275244 53
I -23.7280899262 -5.6965925807  17.6365941830 53
I -17.2676995465 -5.7230865516  11.8341878048 53
I -17.0354899077 -16.9095515718  23.9194069281 53
Cs -11.4886690897  0.0013419289 -22.7706419591 55
Cs -11.5547528386  11.4879978304 -22.7222649510 55
I -5.8005344958  0.0006773686 -17.6475357017 53
I -11.7045136937  5.8059859516 -17.6526568615 53
I -5.8629521746 -5.8109588514 -24.0528216457 53
I -17.4974903348 -5.8466368948 -23.9023993862 53
Cs -11.4972106552  0.0013429116 -12.1553090932 55
Cs -11.5831554336  0.0013529649  0.0000000000 55
Cs -11.5924150953 -11.5130963214 -12.0525079510 55
Cs -11.5663557617  11.5313292677  0.0000000000 55
Pb -17.6844221175 -5.8490557452 -17.8160804419 82
Pb -17.6830426169  5.8531913290 -17.8160804419 82
Pb -17.4551982473 -5.8021149296 -5.9011257103 82
Pb -17.4538376439  5.8061938216 -5.9011257103 82
I -17.2532998277  0.0020154087 -17.6007838587 53
I -11.7058742971 -5.8032487657 -17.6526568615 53
I -4.3123556823  0.0005035138  6.1747959567 53
I -11.5408633461  4.5730525475  6.0864323279 53
I -18.2345972007  0.0021300584 -5.8862346625 53
I -11.5419215931 -4.5703531561 -6.0864323279 53
I -4.3123556823  0.0005035138 -6.1747959567 53
I -11.5408633461  4.5730525475 -6.0864323279 53
I -17.2663767376  5.7271276490 -11.8341878048 53
I -5.7880622984  5.8588227151 -11.9720622778 53
I -5.7274398602 -5.6516170810  0.0000000000 53
I -16.8838960176 -5.7804775568  0.0000000000 53
Cs -11.4972106552  0.0013429116  12.1553090932 55
Cs -11.4886690897  0.0013419289  22.7706419591 55
Cs -11.5924150953 -11.5130963214  12.0525079510 55
Cs -11.5547528386  11.4879978304  22.7222649510 55
Pb -17.4551982473 -5.8021149296  5.9011257103 82
Pb -17.4538376439  5.8061938216  5.9011257103 82
Pb -17.6844221175 -5.8490557452  17.8160804419 82
Pb -17.6830426169  5.8531913290  17.8160804419 82
I -18.2345972007  0.0021300584  5.8862346625 53
I -11.5419215931 -4.5703531561  6.0864323279 53
I -17.2532998277  0.0020154087  17.6007838587 53
I -11.7058742971 -5.8032487657  17.6526568615 53
I -5.8005344958  0.0006773686  17.6475357017 53
I -11.7045136937  5.8059859516  17.6526568615 53
I -17.2663767376  5.7271276490  11.8341878048 53
I -5.7880622984  5.8588227151  11.9720622778 53
I -5.8629521746 -5.8109588514  24.0528216457 53
I -17.4974903348 -5.8466368948  23.9023993862 53
Cs  0.0013509036  11.5675931265 -22.7967201900 55
Cs  0.0026417571  22.6165427218 -22.6219204538 55
I  5.7953020579  11.7127997398 -17.7284916011 53
I  0.0020238353  17.3275562390 -17.4836396896 53
I  5.8629542801  5.8109559333 -24.0528216457 53
I -5.8615915712  5.8123354339 -24.0528216457 53
Cs  0.0013461415  11.5269262041 -12.2291407223 55
Cs  0.0013443273  11.5112792656 -0.0000000000 55
Cs -0.0000005346 -0.0000003063 -12.3691694839 55
Cs  0.0025519951  21.8481797733 -0.0000000000 55
Pb -5.8543728146  5.8562526865 -18.0143694832 82
Pb -5.8651820523  17.6845823381 -17.8367918485 82
Pb -5.7315594648  5.7411116279 -5.9902641271 82
Pb -5.7797852947  17.3821315513 -5.9165647789 82
I -5.7925787457  11.7141603432 -17.7284916011 53
I  0.0006793135  5.8192140397 -17.7158493283 53
I  7.0626851830  11.5134146569  6.0231075803 53
I  0.0018930851  16.2083088039  6.0455197410 53
I -7.0599807681  11.5150776166 -6.0231075803 53
