0 0.00011630 0.06517304  0.00000000 -0.000000000540 -0.000000576737 -0.000000018342  0.000001149406 -0.000116080358  0.000007085312
1 5.26679375 0.06526103  1.20685545 -3.248360995375  1.822516044303  3.247455377479 -1.822014304356  0.000006094656 -0.000001402243
2 5.83341799 0.06528386  1.48101948  2.165650204318  3.510046070504  2.166153250863  3.510851932807  0.000005601424 -0.000003141088
3 6.56640370 0.06530265  1.87713151  0.000004813677 -0.000001442590  0.000002887469 -0.000000748231  1.240378245743  6.448187294350
4 0.00000529 0.06660890  0.00000000  0.000000032381 -0.000000202080 -0.000000251823  0.000000041865 -0.000005232089  0.000000674687
5 0.00320877 0.06665799  0.00000046  0.000000302037  0.000000043584  0.000000203598  0.000000086590  0.000486532222  0.003171666814
6 0.00063508 0.06666004  0.00000002  0.000123601961  0.000194353677  0.000317180168  0.000499668594 -0.000000075535  0.000000165433
7 0.00228736 0.06669244  0.00000023  0.000000136792 -0.000000362256  0.000000121143  0.000000042529 -0.000347387434 -0.002260827211
8 0.00063489 0.06672163  0.00000002  0.000524451741 -0.000316432347 -0.000139302135  0.000083394059 -0.000033615869  0.000020279207
9 0.00014448 0.06674017  0.00000000  0.000000384464  0.000000027847  0.000000389502  0.000000016920 -0.000143787397  0.000014080653
10 0.00071616 0.06682806  0.00000002  0.000374802527  0.000530681049  0.000173737367  0.000246175859 -0.000000190942 -0.000000036290
11 0.00121355 0.06690637  0.00000007 -0.000827172467  0.000495588304  0.000601190560 -0.000360228997  0.000195080839 -0.000116761938
12 0.00787227 0.06707253  0.00000277 -0.002999566515 -0.004714600354 -0.002976209091 -0.004678665379 -0.000000257999  0.000000823958
13 0.00081028 0.06712540  0.00000003  0.000000440569  0.000003139124 -0.000000331110 -0.000002410405 -0.000122232006 -0.000800994324
14 0.00000489 0.06713999  0.00000000 -0.000003214388  0.000000028435 -0.000003209346  0.000000054743 -0.000001669252  0.000000697137
15 0.01067020 0.06737680  0.00000511 -0.006388381376  0.003826229451  0.006434387282 -0.003854222642  0.001256316748 -0.000752937576
16 0.00017402 0.06765803  0.00000000  0.000000085036 -0.000000133692  0.000000423026  0.000000148931 -0.000173198405  0.000016908798
17 0.00056006 0.06765988  0.00000001 -0.000000159640 -0.000000158996  0.000000031707  0.000000155632 -0.000084747728 -0.000553607407
18 0.00098288 0.06766511  0.00000004  0.000433958979  0.000682560453  0.000299664982  0.000471207902 -0.000000075853 -0.000000092904
19 0.00019034 0.06766826  0.00000000  0.000042888546 -0.000025558708  0.000139779072 -0.000083540306  0.000072849116 -0.000043747465
20 0.00044639 0.06771554  0.00000001 -0.000006610175 -0.000010441288 -0.000239942524 -0.000376212059 -0.000000045606 -0.000000010688
21 0.00090033 0.06771869  0.00000004 -0.000707694226  0.000423613645  0.000302761709 -0.000181544612  0.000064927557 -0.000038427324
22 0.00067721 0.06772166  0.00000002 -0.000000297032 -0.000000167626  0.000000099854 -0.000000010406  0.000101968900  0.000669487485
23 0.00055897 0.06772393  0.00000001  0.000000137159 -0.000000270639 -0.000000082294 -0.000000143738 -0.000556170638  0.000055914229
24 0.00122976 0.06815479  0.00000007 -0.000457944904 -0.000719623026 -0.000474261883 -0.000748211480 -0.000001148895  0.000000229170
25 0.00047748 0.06815570  0.00000001 -0.000000352123 -0.000002482984  0.000000009898  0.000000912227  0.000070863548  0.000472182037
26 0.00000924 0.06815592  0.00000000 -0.000001447206 -0.000000253044 -0.000002425843 -0.000000176965 -0.000008419784  0.000002543586
27 0.00237304 0.06815958  0.00000026 -0.001282825144  0.000766116217  0.001282752116 -0.000768428916 -0.000925338242  0.000553667808
