#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.065173037834  0.065173037834  0.003569073313  -0.000002944085   0.068739167062  -0.097039368888
1  0.065261025316  0.065261025316  0.003544634869  -0.000089233432   0.068716426754  -0.094026310665
2  0.065283861625  0.065283861625  0.003538045140  -0.000111399672   0.068710507093  -0.093243820487
3  0.065302649268  0.065302649268  0.003531485790  -0.000129217975   0.068704917082  -0.092580470401
4  0.066608897871  0.066608897871  0.003333025418  -0.000003055512   0.069938867777  -0.090613143113
5  0.066657994277  0.066657994277  0.003334188747  -0.000020509301   0.069971673723  -0.090169856869
6  0.066660042956  0.066660042956  0.003338263832  -0.000026491315   0.069971815473  -0.090117966680
7  0.066692438585  0.066692438585  0.003341786560  -0.000051591472   0.069982633674  -0.089530814634
8  0.066721632645  0.066721632645  0.003333083299  -0.000102015233   0.069952700711  -0.087921885575
9  0.066740166649  0.066740166649  0.003343272439  -0.000065960209   0.070017478879  -0.089180254014
10  0.066828062933  0.066828062933  0.003334734892  -0.000188310167   0.069974487658  -0.085618621757
11  0.066906374273  0.066906374273  0.003339164842  -0.000246292272   0.069999246843  -0.084161392661
12  0.067072526721  0.067072526721  0.003335000594  -0.000002796319   0.070404730995  -0.090673943387
13  0.067125395067  0.067125395067  0.003328546503  -0.000061030999   0.070392910570  -0.088913671363
14  0.067139985085  0.067139985085  0.003327336671  -0.000077392093   0.070389929664  -0.088435541903
15  0.067376796823  0.067376796823  0.003308517353  -0.000311409270   0.070373904906  -0.081555506891
16  0.067658027350  0.067658027350  0.002281399539  -0.000000056886   0.069939370003  -0.062078527464
17  0.067659884800  0.067659884800  0.002283544000  -0.000000579448   0.069942849351  -0.062122661590
18  0.067665108135  0.067665108135  0.002282357501  -0.000000584946   0.069946880690  -0.062090225699
19  0.067668255084  0.067668255084  0.002287334167  -0.000002754569   0.069952834682  -0.062166609254
20  0.067715535219  0.067715535219  0.002292060432  -0.000000563859   0.070007031792  -0.062354829847
21  0.067718692053  0.067718692053  0.002297418199  -0.000002479561   0.070013630691  -0.062448493235
22  0.067721660765  0.067721660765  0.002290971759  -0.000000160646   0.070012471878  -0.062336177525
23  0.067723926958  0.067723926958  0.002293024645  -0.000000663415   0.070016288188  -0.062378358383
