#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.079165316622  0.079165316622  0.010684521546  -0.000000029046   0.089849809123  -0.290739999227
1  0.080728547918  0.080728547918  0.009223534164  -0.001102670157   0.088849411925  -0.220980078835
2  0.080729782378  0.080729782378  0.009222192853  -0.001104140126   0.088847835105  -0.220903579990
3  0.080729983072  0.080729983072  0.009222008509  -0.001104540273   0.088847451309  -0.220887675171
4  0.085341340156  0.085341340156  0.011954839855  -0.000066247993   0.097229932018  -0.323505228591
5  0.085341695211  0.085341695211  0.011954630861  -0.000066291816   0.097230034256  -0.323498349082
6  0.085350544212  0.085350544212  0.011956631307  -0.000066718513   0.097240457006  -0.323541172991
7  0.086762285195  0.086762285195  0.010971535064  -0.000908856264   0.096824963996  -0.273819577913
8  0.086765793576  0.086765793576  0.010973547238  -0.000910961139   0.096828379675  -0.273817055377
9  0.086765937940  0.086765937940  0.010972792690  -0.000911022641   0.096827707989  -0.273794849503
10  0.087451740398  0.087451740398  0.009605035756  -0.001312944581   0.095743831573  -0.225639409806
11  0.087456520042  0.087456520042  0.009609166480  -0.001315195376   0.095750491146  -0.225690565297
12  0.087461727859  0.087461727859  0.009609948829  -0.001315760567   0.095755916121  -0.225696474481
13  0.087868541110  0.087868541110  0.009285413156  -0.001453598865   0.095700355401  -0.213114631412
14  0.087872887836  0.087872887836  0.009285502285  -0.001453724889   0.095704665232  -0.213113627454
15  0.088739163069  0.088739163069  0.009190331036  -0.001609470566   0.096320023538  -0.206285826573
16  0.089296853352  0.089296853352  0.006407855243  -0.000019374663   0.095685333931  -0.173839500439
17  0.089296923913  0.089296923913  0.006407931690  -0.000019350199   0.095685505404  -0.173842246380
18  0.089298410889  0.089298410889  0.006406807300  -0.000019936467   0.095685281722  -0.173795696991
19  0.089718034103  0.089718034103  0.006455374199  -0.000205872507   0.095967535794  -0.170057690321
20  0.089870697089  0.089870697089  0.006693887408  -0.000167085212   0.096397499285  -0.177603425291
21  0.089871055606  0.089871055606  0.006690678098  -0.000166092297   0.096395641408  -0.177543114091
22  0.089958749547  0.089958749547  0.006705103641  -0.000257760608   0.096406092580  -0.175441230200
23  0.089959267918  0.089959267918  0.006710903620  -0.000260434612   0.096409736926  -0.175526292365
24  0.089959355457  0.089959355457  0.006709147139  -0.000259853484   0.096408649112  -0.175494309362
25  0.090008226055  0.090008226055  0.006368680175  -0.000013594228   0.096363312003  -0.172930785748
26  0.090008411708  0.090008411708  0.006368487896  -0.000013604074   0.096363295530  -0.172925285619
27  0.090009530659  0.090009530659  0.006367395419  -0.000013733121   0.096363192957  -0.172892046258
28  0.091225442475  0.091225442475  0.013259765106  -0.000079747899   0.104405459683  -0.358646720237
29  0.091225868727  0.091225868727  0.013264152400  -0.000080097076   0.104409924050  -0.358756603025
30  0.091386278459  0.091386278459  0.013300605036  -0.000000360068   0.104686523427  -0.361918285906
31  0.091495564237  0.091495564237  0.013067643670  -0.000142080601   0.104421127306  -0.351722666891
32  0.091496311371  0.091496311371  0.013071411634  -0.000141729073   0.104425993933  -0.351834764058
