#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.065150475832  0.065150475832  0.004676601136  -0.000001502103   0.069825574865  -0.127215989820
1  0.065178927712  0.065178927712  0.004629857033  -0.000027142826   0.069781641920  -0.125246297391
2  0.065184452764  0.065184452764  0.004618038014  -0.000030072142   0.069772418636  -0.124844974538
3  0.065198058753  0.065198058753  0.004580774675  -0.000030591899   0.069748241529  -0.123816843605
4  0.066489699115  0.066489699115  0.004940635612  -0.000001560129   0.071428774598  -0.134399158602
5  0.066517414339  0.066517414339  0.004899449450  -0.000018828691   0.071398035098  -0.132808523723
6  0.066525089241  0.066525089241  0.004906945841  -0.000014203053   0.071417832030  -0.133138381111
7  0.066543680475  0.066543680475  0.004863831272  -0.000029211197   0.071378300550  -0.131556780709
8  0.066561598639  0.066561598639  0.004949833190  -0.000006679841   0.071504751989  -0.134510123052
9  0.066590848051  0.066590848051  0.004908192052  -0.000024949786   0.071474090317  -0.132879858593
10  0.066607211135  0.066607211135  0.004820912673  -0.000035703476   0.071392420332  -0.130212241530
11  0.066647003545  0.066647003545  0.004758741623  -0.000044541530   0.071361203638  -0.128279984421
12  0.066965607488  0.066965607488  0.004917581930  -0.000000994749   0.071882194669  -0.133787220402
13  0.066978875108  0.066978875108  0.004892721007  -0.000015662649   0.071855933467  -0.132711585810
14  0.066982217611  0.066982217611  0.004884617041  -0.000018216479   0.071848618174  -0.132421572262
15  0.067050115999  0.067050115999  0.004685650259  -0.000004544005   0.071731222253  -0.127379454706
16  0.067854189361  0.067854189361  0.005188666005  -0.000000438198   0.073042417167  -0.141178942132
17  0.067886071976  0.067886071976  0.005146579953  -0.000022317098   0.073010334832  -0.139438366267
18  0.067959423037  0.067959423037  0.005053194173  -0.000038087324   0.072974529886  -0.136468078493
19  0.067962434033  0.067962434033  0.005059030763  -0.000043336008   0.072978128788  -0.136484076248
20  0.068127480774  0.068127480774  0.002740302646  -0.000000525745   0.070867257676  -0.074553165176
21  0.068129775467  0.068129775467  0.002740228907  -0.000000686548   0.070869317826  -0.074546782942
22  0.068139158620  0.068139158620  0.002738672968  -0.000000842131   0.070876989457  -0.074500210042
23  0.068143651153  0.068143651153  0.002735268727  -0.000001208838   0.070877711042  -0.074397597266
24  0.068196127660  0.068196127660  0.002743784309  -0.000000819933   0.070939092037  -0.074639900833
25  0.068200594810  0.068200594810  0.002744033497  -0.000001161191   0.070943467116  -0.074637395491
26  0.068207961295  0.068207961295  0.002742907951  -0.000000894879   0.070949974367  -0.074614014523
27  0.068210834092  0.068210834092  0.002743243145  -0.000000514145   0.070953563091  -0.074633495894
28  0.068264554534  0.068264554534  0.005165365716  -0.000003889124   0.073426031126  -0.140451004127
29  0.068282932405  0.068282932405  0.005110474491  -0.000017132379   0.073376274518  -0.138596969554
30  0.068285663922  0.068285663922  0.005138299355  -0.000012905626   0.073411057651  -0.139469138914
31  0.068292575190  0.068292575190  0.005077012332  -0.000009569156   0.073360018366  -0.137892223234
32  0.068346135119  0.068346135119  0.005030225283  -0.000039641059   0.073336719343  -0.135800783549
33  0.068356311417  0.068356311417  0.005076622274  -0.000023907824   0.073409025868  -0.137491434000
34  0.068360367051  0.068360367051  0.005069960664  -0.000021765446   0.073408562269  -0.137368459342
35  0.068375234260  0.068375234260  0.005020890722  -0.000021473527   0.073374651455  -0.136041141073
36  0.068383712509  0.068383712509  0.004888482931  -0.000037236403   0.073234959037  -0.132009209762
37  0.068411977844  0.068411977844  0.005019116983  -0.000012281395   0.073418813432  -0.136243005930
38  0.068415191415  0.068415191415  0.005080973375  -0.000024214531   0.073471950259  -0.137601487611
39  0.068433768239  0.068433768239  0.004963110200  -0.000047829842   0.073349048597  -0.133751659942
40  0.068451922799  0.068451922799  0.004922040510  -0.000006893810   0.073367069498  -0.133748022899
41  0.068458325057  0.068458325057  0.004832442481  -0.000026223631   0.073264543906  -0.130783943603
42  0.068466252832  0.068466252832  0.004951395451  -0.000026950224   0.073390698060  -0.134001048866
43  0.068490630952  0.068490630952  0.004849525116  -0.000048705632   0.073291450436  -0.130637019308
44  0.068634744416  0.068634744416  0.002747606898   0.000002373593   0.071384724907  -0.074830819116
45  0.068637136809  0.068637136809  0.002748589819   0.000000096108   0.071385822737  -0.074795592244
46  0.068638429758  0.068638429758  0.002747697073  -0.000000414764   0.071385712067  -0.074757397818
47  0.068641094396  0.068641094396  0.002744246273  -0.000000574650   0.071384766019  -0.074659145997
48  0.069285345059  0.069285345059  0.004480600840  -0.000001967059   0.073763978840  -0.121869895271
49  0.069311580515  0.069311580515  0.004457960151  -0.000030080639   0.073739460026  -0.120488800540
50  0.069319260623  0.069319260623  0.004459647401  -0.000034253278   0.073744654746  -0.120421169638
51  0.069320961566  0.069320961566  0.004323388311  -0.000033599716   0.073610750162  -0.116731153394
52  0.069615403359  0.069615403359  0.005327133038  -0.000004602805   0.074937933592  -0.144833499184
53  0.069634492563  0.069634492563  0.003473163246  -0.000010472908   0.073097182901  -0.094224651866
54  0.069635419149  0.069635419149  0.003552154079  -0.000011968849   0.073175604380  -0.096333396386
55  0.069643438924  0.069643438924  0.005190883389  -0.000009394438   0.074824927875  -0.140995568439
56  0.069644315642  0.069644315642  0.003935345020  -0.000000406960   0.073579253702  -0.107075173548
57  0.069668118153  0.069668118153  0.005224963349  -0.000013900405   0.074879181097  -0.141800318190
58  0.069674237451  0.069674237451  0.003316872107  -0.000006610394   0.072984499165  -0.090076855601
59  0.069679397722  0.069679397722  0.003314729171  -0.000008478151   0.072985648742  -0.089967719003
60  0.069693414950  0.069693414950  0.002883673282  -0.000003593069   0.072573495163  -0.078371014710
61  0.069694755042  0.069694755042  0.005259518084  -0.000035905102   0.074918368023  -0.142141822285
62  0.069695139324  0.069695139324  0.002885671691  -0.000000248852   0.072580562163  -0.078516395033
63  0.069700642373  0.069700642373  0.002882360930   0.000000462424   0.072583465727  -0.078445659408
64  0.069701896697  0.069701896697  0.002945748217  -0.000002195509   0.072645449406  -0.080098190175
65  0.069720228297  0.069720228297  0.005168105491  -0.000036649040   0.074851684748  -0.139634114060
66  0.069724074733  0.069724074733  0.003268479070  -0.000016624371   0.072975929432  -0.088487518955
67  0.069740015092  0.069740015092  0.005228947451  -0.000027149462   0.074941813080  -0.141548205782
68  0.069743154292  0.069743154292  0.002850245335  -0.000000098896   0.072593300730  -0.077556474794
69  0.069750606209  0.069750606209  0.005113754194  -0.000027506920   0.074836853484  -0.138403909089
70  0.069753656861  0.069753656861  0.003415671808  -0.000025768995   0.073143559673  -0.092244001392
71  0.069777695389  0.069777695389  0.005026885078  -0.000054890552   0.074749689915  -0.135294931842
72  0.069854212877  0.069854212877  0.005181266151  -0.000005082951   0.075030396077  -0.140851191525
73  0.069859310649  0.069859310649  0.005150485734  -0.000018181628   0.074991614755  -0.139657179945
74  0.069868229930  0.069868229930  0.005142499996  -0.000029451698   0.074981278227  -0.139133202444
75  0.069903428309  0.069903428309  0.005033812872  -0.000061233326   0.074876007855  -0.135310851065
76  0.070062565098  0.070062565098  0.002743936383  -0.000000204021   0.072806297460  -0.074660798782
77  0.070064301616  0.070064301616  0.002745326229  -0.000000160054   0.072809467792  -0.074699814872
78  0.070072324428  0.070072324428  0.002740293693  -0.000000593103   0.072812025017  -0.074551088628
79  0.070073845446  0.070073845446  0.002743949925  -0.000000505989   0.072817289383  -0.074652950342
80  0.070122040068  0.070122040068  0.002769315721  -0.000000690999   0.072890664790  -0.075338154760
81  0.070126357270  0.070126357270  0.002775951881  -0.000000612836   0.072901696316  -0.075520860898
82  0.070135626754  0.070135626754  0.002756392971  -0.000000742479   0.072891277246  -0.074985107802
83  0.070141763142  0.070141763142  0.002765010063  -0.000000628452   0.072906144753  -0.075222693773
84  0.070156900745  0.070156900745  0.005233826312  -0.000003523557   0.075387203500  -0.142323860382
85  0.070157011719  0.070157011719  0.002834828220   0.000001123424   0.072992963363  -0.077170214562
86  0.070159939482  0.070159939482  0.002834491080   0.000000211133   0.072994641695  -0.077136215810
87  0.070160024026  0.070160024026  0.002833734459   0.000000218762   0.072993977247  -0.077115834676
88  0.070163311554  0.070163311554  0.002841222895   0.000000997187   0.073005531636  -0.077340787544
89  0.070167845988  0.070167845988  0.005121910259  -0.000015643855   0.075274112391  -0.138948657618
90  0.070194096259  0.070194096259  0.002666229300  -0.000000634069   0.072859691490  -0.072534578073
91  0.070198913521  0.070198913521  0.005096489120  -0.000004059889   0.075291342752  -0.138572128785
92  0.070202890408  0.070202890408  0.002602561474  -0.000000512365   0.072804939517  -0.070805399115
93  0.070214084775  0.070214084775  0.005152409105  -0.000020885840   0.075345608040  -0.139635932178
94  0.070223018712  0.070223018712  0.005035697324  -0.000037654380   0.075221061656  -0.136003745771
95  0.070225452697  0.070225452697  0.002840119138  -0.000000276185   0.073065295649  -0.077276102519
96  0.070225985063  0.070225985063  0.002819801161  -0.000000071293   0.073045714931  -0.076728797336
97  0.070229030737  0.070229030737  0.002835644901  -0.000000531200   0.073064144437  -0.077147412945
98  0.070232092925  0.070232092925  0.002844389497  -0.000000117027   0.073076365395  -0.077396635890
99  0.070236612434  0.070236612434  0.005127253410  -0.000040217131   0.075323648713  -0.138425379007
100  0.070267108783  0.070267108783  0.005076461629  -0.000041323838   0.075302246573  -0.137013148472
101  0.070276094059  0.070276094059  0.002673818494  -0.000000752291   0.072949160262  -0.072737873685
102  0.070277160159  0.070277160159  0.002673794943  -0.000000719915   0.072950235187  -0.072738113824
103  0.070288438819  0.070288438819  0.004978503725  -0.000030774213   0.075236168331  -0.134634646857
104  0.070333088479  0.070333088479  0.002491493976  -0.000002827427   0.072821755027  -0.067720100924
105  0.070336033544  0.070336033544  0.002465091873  -0.000002823834   0.072798301582  -0.067001760494
106  0.070355378005  0.070355378005  0.002384263114  -0.000000788895   0.072738852224  -0.064857670374
107  0.070362377921  0.070362377921  0.002381557179  -0.000000993730   0.072742941370  -0.064778464243
108  0.070381248037  0.070381248037  0.002985072189  -0.000003164549   0.073363155677  -0.081141881564
109  0.070386120690  0.070386120690  0.002965474389  -0.000000550488   0.073351044591  -0.080679730243
110  0.070409608489  0.070409608489  0.002741447207  -0.000002085279   0.073148970416  -0.074541873156
111  0.070411973604  0.070411973604  0.002715664896  -0.000004041971   0.073123596529  -0.073787056062
112  0.070450742964  0.070450742964  0.002917086012  -0.000006318586   0.073361510389  -0.079206056717
113  0.070451173857  0.070451173857  0.002925617646  -0.000001089230   0.073375702272  -0.079580512538
114  0.070456674547  0.070456674547  0.002913265138  -0.000009883839   0.073360055845  -0.079005069862
115  0.070457655503  0.070457655503  0.002909087055  -0.000008244656   0.073358497902  -0.078935982866
116  0.070578274952  0.070578274952  0.004940627744  -0.000001545578   0.075517357118  -0.134399340443
117  0.070580965949  0.070580965949  0.004938385013  -0.000001657831   0.075517693131  -0.134335258052
118  0.070590433192  0.070590433192  0.004903631220  -0.000020044440   0.075474019972  -0.132889233311
119  0.070596178931  0.070596178931  0.004909289546  -0.000024980669   0.075480487808  -0.132908882564
120  0.070599888343  0.070599888343  0.004905559538  -0.000025954741   0.075479493140  -0.132780877969
121  0.070608439005  0.070608439005  0.004917257095  -0.000030266472   0.075495429628  -0.132981856647
122  0.070648083137  0.070648083137  0.004815475572  -0.000064200514   0.075399358195  -0.129288846119
123  0.070656340925  0.070656340925  0.004803613810  -0.000068309293   0.075391645442  -0.128854265343
124  0.070731697551  0.070731697551  0.005024212831  -0.000003119443   0.075752790939  -0.136630980623
125  0.070751099007  0.070751099007  0.004984152346  -0.000021732114   0.075713519238  -0.135034401878
126  0.070759982379  0.070759982379  0.004970917191  -0.000028026757   0.075702872813  -0.134502968765
127  0.070772211760  0.070772211760  0.004914915054  -0.000034813652   0.075652313161  -0.132794391272
128  0.070791065426  0.070791065426  0.002294148698  -0.000000229054   0.073084985070  -0.062420764989
129  0.070794798862  0.070794798862  0.002283949758   0.000000636506   0.073079385126  -0.062166790669
130  0.070796852252  0.070796852252  0.004966794428  -0.000015046648   0.075748600033  -0.134743989542
131  0.070797641163  0.070797641163  0.002300552741  -0.000000107565   0.073098086339  -0.062598333860
