#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.079556100574  0.079556100574  0.009582719376  -0.000000154063   0.089138665887  -0.260755017757
1  0.080869727432  0.080869727432  0.008874125092  -0.001104534364   0.088639318160  -0.211421441145
2  0.080870434122  0.080870434122  0.008871725355  -0.001103883563   0.088638275914  -0.211373850131
3  0.080871630167  0.080871630167  0.008862734851  -0.001098909413   0.088635455604  -0.211264559521
4  0.086096462607  0.086096462607  0.009966980427  -0.000085782102   0.095977660932  -0.268881240109
5  0.086098334343  0.086098334343  0.009960969737  -0.000087073797   0.095972230283  -0.268682531978
6  0.086108027449  0.086108027449  0.009958597592  -0.000090456905   0.095976168136  -0.268525923493
7  0.087173546362  0.087173546362  0.009775240654  -0.000578700281   0.096370086735  -0.250250738706
8  0.087180530752  0.087180530752  0.009759422400  -0.000570961207   0.096368991945  -0.250030892914
9  0.087182131135  0.087182131135  0.009759028594  -0.000573420850   0.096367738878  -0.249953246542
10  0.087708178652  0.087708178652  0.008936264967  -0.001270786038   0.095373657581  -0.208588413330
11  0.087708973617  0.087708973617  0.008913284476  -0.001262825760   0.095359432333  -0.208179692310
12  0.087721181220  0.087721181220  0.008911193755  -0.001264644363   0.095367730612  -0.208073314130
13  0.088125988102  0.088125988102  0.008808895537  -0.001604976032   0.095329907606  -0.196028735211
14  0.088129130861  0.088129130861  0.008806522125  -0.001603397961   0.095332255025  -0.196007092878
15  0.089048864706  0.089048864706  0.008873102955  -0.001912946441   0.096009021219  -0.189395602956
16  0.089358526655  0.089358526655  0.006286601138  -0.000015551615   0.095629576178  -0.170644037002
17  0.089359026955  0.089359026955  0.006285876387  -0.000015758203   0.095629145139  -0.170618693945
18  0.089360241818  0.089360241818  0.006284669000  -0.000016143432   0.095628767386  -0.170575356641
19  0.089808548758  0.089808548758  0.006480444319  -0.000424357972   0.095864635104  -0.164794588009
20  0.089953523644  0.089953523644  0.006631885821  -0.000221817157   0.096363592308  -0.174426942450
21  0.089957438429  0.089957438429  0.006626536725  -0.000222806811   0.096361168344  -0.174254456185
22  0.090032910257  0.090032910257  0.006631254354  -0.000303978104   0.096360186507  -0.172174044952
23  0.090037034657  0.090037034657  0.006627114896  -0.000304843433   0.096359306120  -0.172037857674
24  0.090038435025  0.090038435025  0.006622609654  -0.000303770974   0.096357273706  -0.171944446863
25  0.090070203900  0.090070203900  0.006237882786  -0.000011508689   0.096296577997  -0.169428356110
26  0.090073123771  0.090073123771  0.006234909522  -0.000011930023   0.096296103271  -0.169335984352
27  0.090073932310  0.090073932310  0.006233741869  -0.000011857150   0.096295817030  -0.169306193861
28  0.092522286669  0.092522286669  0.010724582781  -0.000002014350   0.103244855100  -0.291776098592
29  0.092670559167  0.092670559167  0.009954230291  -0.000104357360   0.102520432097  -0.268028832264
30  0.092679214563  0.092679214563  0.009946600088  -0.000106948610   0.102518866041  -0.267750692223
31  0.092703939515  0.092703939515  0.010094830199  -0.000148959016   0.102649810697  -0.270641079090
32  0.092706568763  0.092706568763  0.010093144894  -0.000143759139   0.102655954519  -0.270736715553
33  0.092717049785  0.092717049785  0.010092549148  -0.000151083112   0.102658515821  -0.270521208880
34  0.093606712388  0.093606712388  0.010268240364  -0.000990084390   0.102884868363  -0.252471613485
35  0.093617112948  0.093617112948  0.010254474769  -0.000994416513   0.102877171204  -0.251979149227
36  0.093619800034  0.093619800034  0.010258828678  -0.000994264746   0.102884363966  -0.252101754995
37  0.093998604102  0.093998604102  0.009978064115  -0.000641822480   0.103334845738  -0.254052205635
38  0.094001482726  0.094001482726  0.009966239660  -0.000640711989   0.103327010397  -0.253760663652
39  0.094019865225  0.094019865225  0.009919846199  -0.000616048120   0.103323663304  -0.253169371042
40  0.094023807922  0.094023807922  0.009921924685  -0.000630660765   0.103315071843  -0.252828299050
41  0.094025536479  0.094025536479  0.009919380939  -0.000617587539   0.103327329879  -0.253114820928
42  0.094133127686  0.094133127686  0.009481099576  -0.001041021077   0.102573206185  -0.229666352081
43  0.094135406791  0.094135406791  0.009477838644  -0.001043138311   0.102570107124  -0.229520004648
44  0.094138954392  0.094138954392  0.009484369756  -0.001040608026   0.102582716122  -0.229766577941
45  0.094451413399  0.094451413399  0.008687632129  -0.001287406922   0.101851638606  -0.201370488199
46  0.094701074662  0.094701074662  0.008721616420  -0.001453815497   0.101968875585  -0.197767038022
47  0.094712753725  0.094712753725  0.008723446159  -0.001464617367   0.101971582517  -0.197522893775
48  0.094721919850  0.094721919850  0.008735215333  -0.001464840035   0.101992295148  -0.197837090380
49  0.094805027953  0.094805027953  0.007856883207  -0.000000431607   0.102661479552  -0.213785047051
50  0.094950294787  0.094950294787  0.008718319204  -0.001263364316   0.102405249674  -0.202859759423
51  0.094952094025  0.094952094025  0.008718605862  -0.001260833694   0.102409866193  -0.202936421572
52  0.094956310912  0.094956310912  0.008701780668  -0.001247587337   0.102410504243  -0.202839036396
53  0.095667408502  0.095667408502  0.006660040727  -0.000030578284   0.102296870946  -0.180396954327
54  0.095672516810  0.095672516810  0.006655425385  -0.000030822697   0.102297119498  -0.180264713571
55  0.095725118184  0.095725118184  0.006635733287  -0.000034271953   0.102326579518  -0.179635004930
56  0.095725540136  0.095725540136  0.006640545675  -0.000036011136   0.102330074675  -0.179718631152
57  0.095730627106  0.095730627106  0.006641815422  -0.000036973063   0.102335469465  -0.179727007370
58  0.095796967763  0.095796967763  0.007047880781  -0.000386565453   0.102458283090  -0.181263715900
59  0.095799599109  0.095799599109  0.007040437984  -0.000380285542   0.102459751550  -0.181232072145
60  0.095801367490  0.095801367490  0.007029825388  -0.000375878931   0.102455313946  -0.181063198610
61  0.095937410767  0.095937410767  0.006577639322  -0.000000475598   0.102514574491  -0.178973832965
62  0.095966244842  0.095966244842  0.006572936885  -0.000046218745   0.102492962982  -0.177601137983
63  0.095967383223  0.095967383223  0.006571485917  -0.000046754224   0.102492114916  -0.177547084000
64  0.095970737355  0.095970737355  0.006567341755  -0.000049447519   0.102488631591  -0.177361027217
65  0.096203372256  0.096203372256  0.007741977323  -0.001024947661   0.102920401918  -0.182779780931
66  0.096205394184  0.096205394184  0.007751629765  -0.001030872880   0.102926151069  -0.182881203905
67  0.096212154178  0.096212154178  0.007732391126  -0.001026288334   0.102918256970  -0.182482445519
68  0.096404992084  0.096404992084  0.006346019389  -0.000259584641   0.102491426832  -0.165620410505
69  0.096407591101  0.096407591101  0.006350929902  -0.000264658611   0.102493862391  -0.165615962598
70  0.096414911595  0.096414911595  0.006353661808  -0.000267113241   0.102501460162  -0.165623507689
71  0.096543722330  0.096543722330  0.006629857857  -0.000111485147   0.103062095040  -0.177374047167
72  0.096545154623  0.096545154623  0.006414029918  -0.000063899347   0.102895285195  -0.172795943032
73  0.096546488426  0.096546488426  0.006522122197  -0.000089141247   0.102979469375  -0.175050417809
74  0.096548126678  0.096548126678  0.006387543149  -0.000057245047   0.102878424780  -0.172256273769
75  0.096553287148  0.096553287148  0.006287354656  -0.000034467627   0.102806174177  -0.170149810110
76  0.096665599951  0.096665599951  0.006467042933  -0.000093748126   0.103038894758  -0.173426274306
77  0.096669041513  0.096669041513  0.006464969989  -0.000091053232   0.103042958270  -0.173443198454
78  0.096670690202  0.096670690202  0.006469314719  -0.000092970206   0.103047034715  -0.173509261089
79  0.096811237286  0.096811237286  0.006580012128  -0.000000709619   0.103390539795  -0.179032032278
80  0.096849316583  0.096849316583  0.006232823024  -0.000013978111   0.103068161495  -0.169223476450
81  0.096850047673  0.096850047673  0.006232927367  -0.000011011957   0.103071963083  -0.169307028978
82  0.096873970030  0.096873970030  0.006711714252  -0.000604372075   0.102981312206  -0.166189330902
83  0.096886156708  0.096886156708  0.006384163426  -0.000212612854   0.103057707280  -0.167936531233
84  0.096887838999  0.096887838999  0.006383118017  -0.000211366394   0.103059590622  -0.167942002129
85  0.096889856507  0.096889856507  0.006415489351  -0.000252063996   0.103053281863  -0.167715432719
86  0.096944614921  0.096944614921  0.006407150338  -0.000224941047   0.103126824212  -0.168226569902
87  0.096948795315  0.096948795315  0.006388988881  -0.000230968698   0.103106815498  -0.167568350402
88  0.096950240228  0.096950240228  0.009413638008  -0.000143241123   0.106220637112  -0.252260477783
89  0.096951579841  0.096951579841  0.007287164750  -0.000204875782   0.104033868810  -0.192718998027
90  0.097142952115  0.097142952115  0.010530480851  -0.000408042269   0.107265390697  -0.275445725239
91  0.097248405339  0.097248405339  0.010510883994  -0.000500238260   0.107259051073  -0.272403685327
92  0.097293241245  0.097293241245  0.006727606110  -0.000308075000   0.103712772355  -0.174684428851
93  0.097294280029  0.097294280029  0.006728917773  -0.000308962589   0.103714235213  -0.174695968499
94  0.097300992627  0.097300992627  0.006730469482  -0.000310529790   0.103720932318  -0.174695546929
95  0.097464064115  0.097464064115  0.006368645693  -0.000088946464   0.103743763344  -0.170879407589
96  0.097464425198  0.097464425198  0.006369010964  -0.000089140415   0.103744295747  -0.170884069458
97  0.097526159432  0.097526159432  0.006227103533  -0.000033106925   0.103720156040  -0.168547319311
98  0.097527701761  0.097527701761  0.006230382188  -0.000033184916   0.103724899034  -0.168634413856
99  0.097530460072  0.097530460072  0.006223420830  -0.000033340843   0.103720540059  -0.168440742562
100  0.097771797486  0.097771797486  0.006559882197  -0.000818248826   0.103513430857  -0.156237882325
101  0.097779609004  0.097779609004  0.006562806141  -0.000816108388   0.103526306757  -0.156375691236
102  0.097780308430  0.097780308430  0.006565478877  -0.000820397863   0.103525389444  -0.156331697510
103  0.097849027043  0.097849027043  0.009699142444  -0.000651129471   0.106897040016  -0.246209100221
104  0.097940688363  0.097940688363  0.009881066972  -0.000842654496   0.106979100838  -0.245947857242
105  0.097987993226  0.097987993226  0.010037101476  -0.001017415101   0.107007679601  -0.245438293834
106  0.098145717388  0.098145717388  0.010103002976  -0.001260047610   0.106988672754  -0.240629195638
107  0.098268449255  0.098268449255  0.009541460913  -0.000975385528   0.106834524640  -0.233094903737
108  0.098928924853  0.098928924853  0.009175127155  -0.000684020949   0.107420031058  -0.231054887403
109  0.098939278918  0.098939278918  0.009179790219  -0.000693192083   0.107425877054  -0.230932216500
110  0.098970117830  0.098970117830  0.005745514875  -0.000050428061   0.104665204643  -0.154971285317
111  0.098970742446  0.098970742446  0.005747635572  -0.000050592652   0.104667785366  -0.155024513716
112  0.098972334188  0.098972334188  0.005748367509  -0.000051018676   0.104669683021  -0.155032838032
113  0.099038291278  0.099038291278  0.005716771363  -0.000065793844   0.104689268797  -0.153771009641
114  0.099038796116  0.099038796116  0.005717679656  -0.000066239158   0.104690236613  -0.153783607952
115  0.099040857115  0.099040857115  0.005718697241  -0.000066163601   0.104693390754  -0.153813353871
116  0.099081101930  0.099081101930  0.008229327451  -0.000256203339   0.107054226042  -0.216959869455
117  0.099099429845  0.099099429845  0.005633326310  -0.000036139895   0.104696616260  -0.152307278413
118  0.099100675566  0.099100675566  0.005630540947  -0.000035905267   0.104695311246  -0.152237869342
119  0.099105942826  0.099105942826  0.008147925783  -0.000234868421   0.107019000188  -0.215325369093
120  0.099311452754  0.099311452754  0.007626850909  -0.000045841044   0.106892462620  -0.206289891851
121  0.099327166843  0.099327166843  0.007664201997  -0.000066285886   0.106925082954  -0.206749934447
122  0.099363633912  0.099363633912  0.007768066277  -0.000169941719   0.106961758471  -0.206755606614
123  0.099386904481  0.099386904481  0.007776899444  -0.000193724584   0.106970079341  -0.206348804383
124  0.099678212572  0.099678212572  0.005763440173  -0.000062857571   0.105378795175  -0.155120833440
125  0.099678389343  0.099678389343  0.005764628382  -0.000063452504   0.105379565220  -0.155136977281
126  0.099678494307  0.099678494307  0.005764267428  -0.000063337363   0.105379424372  -0.155130288376
127  0.099763699657  0.099763699657  0.006063078162  -0.000290483679   0.105536294140  -0.157080377516
128  0.100638977047  0.100638977047  0.009265403496  -0.000207729763   0.109696650781  -0.246471983033
129  0.100691874212  0.100691874212  0.009086657763  -0.000094460429   0.109684071546  -0.244690278539
130  0.100706620863  0.100706620863  0.009036112497  -0.000087436738   0.109655296622  -0.243505995527
131  0.100724055713  0.100724055713  0.009021309462  -0.000086307885   0.109659057290  -0.243133901922
132  0.100747193072  0.100747193072  0.008941825921  -0.000211265178   0.109477753816  -0.237570780625
133  0.100759195544  0.100759195544  0.008947530847  -0.000218266260   0.109488460130  -0.237535510363
134  0.100773652669  0.100773652669  0.008946222350  -0.000241546061   0.109478328958  -0.236866428372
135  0.101286439814  0.101286439814  0.007966805142  -0.000256545726   0.108996699229  -0.209806953059
136  0.101316504246  0.101316504246  0.007931847839  -0.000254564511   0.108993787574  -0.208909627531
137  0.101468523672  0.101468523672  0.007936776554  -0.000337572829   0.109067727397  -0.206784972262
138  0.101557933506  0.101557933506  0.008439145630  -0.000673388308   0.109323690828  -0.211317128803
139  0.101563894371  0.101563894371  0.008427903547  -0.000667309917   0.109324488001  -0.211176617503
140  0.101586927136  0.101586927136  0.008361625419  -0.000608881635   0.109339670920  -0.210963012215
141  0.101737661039  0.101737661039  0.008722885470  -0.000652956266   0.109807590243  -0.219594071537
142  0.101743433810  0.101743433810  0.008696797087  -0.000647311681   0.109792919216  -0.219037767177
143  0.101887647382  0.101887647382  0.007865086663  -0.000503666611   0.109249067434  -0.200314545607
144  0.101896476002  0.101896476002  0.008588919391  -0.000656863774   0.109828531618  -0.215842338203
145  0.101915905588  0.101915905588  0.008150008693  -0.000607744705   0.109458169575  -0.205235562270
146  0.101946398913  0.101946398913  0.008178525748  -0.000504449356   0.109620475305  -0.208822362328
147  0.101952175442  0.101952175442  0.007950244691  -0.000540551550   0.109361868584  -0.201628123952
148  0.101973334430  0.101973334430  0.008148431462  -0.000464462370   0.109657303522  -0.209091556557
149  0.101977218501  0.101977218501  0.008131696371  -0.000479914184   0.109629000688  -0.208215705796
150  0.101990379068  0.101990379068  0.007354823467  -0.000367733880   0.108977468654  -0.190128489575
151  0.101993852385  0.101993852385  0.008452085249  -0.000409844259   0.110036093376  -0.218840636492
152  0.102028896990  0.102028896990  0.007330084959  -0.000421014845   0.108937967104  -0.188005470495
153  0.102056171433  0.102056171433  0.007442836903  -0.000390458485   0.109108549851  -0.191905090074
154  0.102360391414  0.102360391414  0.007885443052  -0.000334485724   0.109911348741  -0.205472120220
155  0.102363573633  0.102363573633  0.007879722561  -0.000354933062   0.109888363132  -0.204760056972
156  0.102366867671  0.102366867671  0.007866990706  -0.000350190219   0.109883668158  -0.204542664776
157  0.102390914664  0.102390914664  0.007651891110  -0.000667692716   0.109375113057  -0.190049816158
158  0.102397392588  0.102397392588  0.007626860764  -0.000648954398   0.109375298954  -0.189878601281
