#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.068760745751  0.068760745751  0.004046186566  -0.000000096439   0.072806835878  -0.110099776877
1  0.068918594416  0.068918594416  0.003958882206  -0.000151393526   0.072726083096  -0.103607097462
2  0.068923911356  0.068923911356  0.003944248679  -0.000150695127   0.072717464908  -0.103227903116
3  0.068927614228  0.068927614228  0.003933430015  -0.000149264095   0.072711780149  -0.102972452540
4  0.070278534323  0.070278534323  0.004177109527  -0.000009733649   0.074445910200  -0.113400131958
5  0.070283174833  0.070283174833  0.004169595899  -0.000010023812   0.074442746920  -0.113187779880
6  0.070299863065  0.070299863065  0.004140778331  -0.000008973114   0.074431668282  -0.112432204481
7  0.070368791777  0.070368791777  0.004135447484  -0.000044302251   0.074459937010  -0.111325789411
8  0.070373562999  0.070373562999  0.004124209612  -0.000043872471   0.074453900140  -0.111031686074
9  0.070378098306  0.070378098306  0.004115501820  -0.000044279535   0.074449320590  -0.110783658081
10  0.070473721522  0.070473721522  0.004075009872  -0.000177461054   0.074371270341  -0.106057759927
11  0.070487140405  0.070487140405  0.004046937245  -0.000172839100   0.074361238550  -0.105419634255
12  0.070491725619  0.070491725619  0.004039228066  -0.000171159946   0.074359793739  -0.105255548826
13  0.070725635958  0.070725635958  0.003866053858  -0.000369553814   0.074222136002  -0.095144661297
14  0.070735433932  0.070735433932  0.003848031425  -0.000370063544   0.074213401813  -0.094640375193
15  0.070926532330  0.070926532330  0.003817003267  -0.000537026958   0.074206508639  -0.089252747344
16  0.071693967266  0.071693967266  0.002422236610  -0.000000334665   0.074115869211  -0.065903342568
17  0.071694594295  0.071694594295  0.002420671584  -0.000000341949   0.074114923930  -0.065860557826
18  0.071695838910  0.071695838910  0.002417140814  -0.000000338159   0.074112641565  -0.065764583768
19  0.071723788707  0.071723788707  0.002437350712  -0.000005326177   0.074155813242  -0.066178792424
20  0.071730801682  0.071730801682  0.002412243752  -0.000003356046   0.074139689388  -0.065549206922
21  0.071731985815  0.071731985815  0.002410835188  -0.000003933805   0.074138887199  -0.065495156307
22  0.071733572593  0.071733572593  0.002405675492  -0.000003501085   0.074135747001  -0.065366528669
23  0.071736302856  0.071736302856  0.002412408774  -0.000006869737   0.074141841893  -0.065458084935
24  0.071736650173  0.071736650173  0.002410922010  -0.000006595558   0.074140976624  -0.065425088795
25  0.071753231255  0.071753231255  0.002413365997  -0.000000230988   0.074166366264  -0.065664781972
26  0.071754017984  0.071754017984  0.002412020407  -0.000000251460   0.074165786932  -0.065627609546
27  0.071754909491  0.071754909491  0.002410465627  -0.000000241900   0.074165133218  -0.065585561936
28  0.071818608886  0.071818608886  0.004250600724  -0.000003039741   0.076066169869  -0.115582080931
29  0.071820586333  0.071820586333  0.004246019761  -0.000003074868   0.076063531226  -0.115456470661
30  0.071823391398  0.071823391398  0.004241829505  -0.000003452867   0.076061768035  -0.115332162037
31  0.071885344523  0.071885344523  0.004229661919  -0.000055787720   0.076059218723  -0.113576960379
32  0.071887291713  0.071887291713  0.004224743794  -0.000055608619   0.076056426887  -0.113448004880
33  0.072015434003  0.072015434003  0.004176801212  -0.000192856283   0.075999378932  -0.108408719046
34  0.072088025155  0.072088025155  0.004143309951  -0.000216353471   0.076014981634  -0.106857983548
35  0.072096597551  0.072096597551  0.004130081375  -0.000223166964   0.076003511962  -0.106312610782
36  0.072104298250  0.072104298250  0.004113874625  -0.000221976299   0.075996196576  -0.105904002100
37  0.072162365865  0.072162365865  0.004126927019  -0.000252935834   0.076036357050  -0.105416723734
38  0.072166553138  0.072166553138  0.004117237002  -0.000251398922   0.076032391218  -0.105194866321
39  0.072169391276  0.072169391276  0.004110132826  -0.000247937145   0.076031586956  -0.105095751542
40  0.072219405772  0.072219405772  0.003972345494  -0.000000747629   0.076191003637  -0.108072738141
41  0.072364213729  0.072364213729  0.003919434531  -0.000184048247   0.076099600013  -0.101645090331
42  0.072368016777  0.072368016777  0.003910546409  -0.000176301647   0.076102261539  -0.101614027899
43  0.072370384670  0.072370384670  0.003913946176  -0.000146993387   0.076137337459  -0.102504059140
44  0.072371748415  0.072371748415  0.003942256836  -0.000049159464   0.076264845787  -0.105936629833
45  0.072390736577  0.072390736577  0.003926513594  -0.000006278265   0.076310971906  -0.106675091638
