#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.064643532067  0.064643532067  0.005111944796  -0.000009310482   0.069746166380  -0.138849823357
1  0.064897232520  0.064897232520  0.004961740430  -0.000239856295   0.069619116655  -0.128489077958
2  0.064910519853  0.064910519853  0.004948876243  -0.000247916869   0.069611479227  -0.127919685897
3  0.065037454227  0.065037454227  0.004839374720  -0.000348639841   0.069528189106  -0.122199183084
4  0.066179175971  0.066179175971  0.005447738379  -0.000012349106   0.071614565243  -0.147904551644
5  0.066391684957  0.066391684957  0.005347396855  -0.000135432355   0.071603649456  -0.141824850784
6  0.066485539995  0.066485539995  0.005299308179  -0.000228463837   0.071556384337  -0.137984773718
7  0.066582685923  0.066582685923  0.005356927371  -0.000067529131   0.071872084163  -0.143931931265
8  0.066690441812  0.066690441812  0.005222376393  -0.000382966924   0.071529851280  -0.131687106809
9  0.066839626842  0.066839626842  0.005237969634  -0.000234589865   0.071843006611  -0.136148968249
10  0.067151440971  0.067151440971  0.004968969806  -0.000520786974   0.071599623802  -0.121041282294
11  0.067261638945  0.067261638945  0.004889796283  -0.000633780726   0.071517654503  -0.115812141737
12  0.067576995363  0.067576995363  0.005090113863  -0.000037596472   0.072629512754  -0.137486071729
13  0.067752748010  0.067752748010  0.004949606802  -0.000204100001   0.072498254811  -0.129131883772
14  0.067788682899  0.067788682899  0.004984070449  -0.000244705177   0.072528048171  -0.128964764176
15  0.068177005757  0.068177005757  0.005661306014  -0.000013413541   0.073824898230  -0.153687061229
16  0.068212329622  0.068212329622  0.003161822067  -0.000004453011   0.071369698678  -0.085916432320
17  0.068226949343  0.068226949343  0.003184715536  -0.000020740207   0.071390924672  -0.086096198277
18  0.068238538909  0.068238538909  0.003222335675  -0.000024899788   0.071435974795  -0.087006706888
19  0.068254348446  0.068254348446  0.003230007265  -0.000063974941   0.071420380770  -0.086152171976
20  0.068365707308  0.068365707308  0.004116732782  -0.000451631385   0.072030808705  -0.099732540150
21  0.068442993374  0.068442993374  0.003127898668  -0.000000373631   0.071570518410  -0.085104334771
