#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.064513657443  0.064513657443  0.005448229536  -0.000012191918   0.069949695060  -0.147922194032
1  0.064814554386  0.064814554386  0.005207834078  -0.000270205225   0.069752183239  -0.134359793768
2  0.064829034448  0.064829034448  0.005191956960  -0.000278202648   0.069742788760  -0.133710134086
3  0.064970519263  0.064970519263  0.005039896063  -0.000376379183   0.069634036143  -0.126900823234
4  0.065993461927  0.065993461927  0.005877028405  -0.000015359347   0.071855130985  -0.159504221410
5  0.066233531789  0.066233531789  0.005738163646  -0.000156109435   0.071815586000  -0.151895509959
6  0.066334545976  0.066334545976  0.005722852493  -0.000153699383   0.071903699087  -0.151544452951
7  0.066405535546  0.066405535546  0.005716449962  -0.000171044506   0.071950941002  -0.150898246023
8  0.066578104460  0.066578104460  0.005536625614  -0.000414355087   0.071700374987  -0.139384152197
9  0.066692955357  0.066692955357  0.005600122986  -0.000259416570   0.072033661772  -0.145328098547
10  0.067041130025  0.067041130025  0.005249000778  -0.000521814483   0.071768316319  -0.128633357130
11  0.067182882693  0.067182882693  0.005094547215  -0.000663254955   0.071614174954  -0.120581666219
12  0.067359384886  0.067359384886  0.005560206713  -0.000062532815   0.072857058783  -0.149599403491
13  0.067588513190  0.067588513190  0.005358337019  -0.000254478240   0.072692371969  -0.138883142785
14  0.067632070640  0.067632070640  0.005371355347  -0.000301012969   0.072702413018  -0.137971114577
15  0.067933898936  0.067933898936  0.006172668519  -0.000016946318   0.074089621138  -0.167505819118
16  0.068177287902  0.068177287902  0.003237067454  -0.000007581857   0.071406773499  -0.087878824381
17  0.068192297109  0.068192297109  0.003253093134  -0.000019573194   0.071425817049  -0.087988604506
18  0.068202288413  0.068202288413  0.003279382937  -0.000023121364   0.071458549986  -0.088607436159
19  0.068221504440  0.068221504440  0.003291611836  -0.000055076163   0.071458040113  -0.088070666821
20  0.068281514981  0.068281514981  0.006026263667  -0.000291816139   0.074015962509  -0.156042345466
21  0.068294468412  0.068294468412  0.004443752594  -0.000557655977   0.072180565028  -0.105746129475
22  0.068362776248  0.068362776248  0.005894426212  -0.000302062957   0.073955139503  -0.152176033487
23  0.068411491552  0.068411491552  0.003196411468  -0.000000350845   0.071607552174  -0.086969284032
24  0.068415390997  0.068415390997  0.003205361121  -0.000003561983   0.071617190135  -0.087125437061
25  0.068423250399  0.068423250399  0.003202809098  -0.000010864142   0.071615195356  -0.086857290992
