5631
Cs -59.5950155725  59.7141844328 -47.1389523275 55
Cs -59.5950155725  59.7141844328 -23.5694763275 55
Cs -59.5950155725  59.7141844328 -0.0000003275 55
Cs -59.5950155725  59.7141844328  23.5694766725 55
Cs -59.5950155725  59.7141844328  47.1389526725 55
Cs -58.5766655725  47.0025664328 -58.9236903275 55
Cs -58.7637625725  58.6496074328 -58.9236903275 55
I -51.9095715725  47.3897554328 -53.8744013275 53
I -59.0342895725  52.0991764328 -53.8744013275 53
I -53.7993395725  40.9204114328 -58.9236903275 53
Cs -59.4079175725  48.0671424328 -47.1389523275 55
Cs -58.5766655725  47.0025664328 -35.3542143275 55
Cs -59.2208195725  36.4201014328 -47.1389523275 55
Cs -58.7637625725  58.6496074328 -35.3542143275 55
I -58.9502925725  42.9705324328 -52.1882413275 53
I -51.9095715725  47.3897554328 -30.3049253275 53
I -59.0342895725  52.0991764328 -30.3049253275 53
I -58.9502925725  42.9705324328 -42.0896633275 53
I -51.9095715725  47.3897554328 -40.4035033275 53
I -59.0342895725  52.0991764328 -40.4035033275 53
I -53.9596925725  52.5407084328 -47.1389523275 53
I -53.7993395725  40.9204114328 -35.3542143275 53
Cs -59.4079175725  48.0671424328 -23.5694763275 55
Cs -58.5766655725  47.0025664328 -11.7847383275 55
Cs -59.2208195725  36.4201014328 -23.5694763275 55
Cs -58.7637625725  58.6496074328 -11.7847383275 55
I -58.9502925725  42.9705324328 -28.6187653275 53
I -51.9095715725  47.3897554328 -6.7354493275 53
I -59.0342895725  52.0991764328 -6.7354493275 53
I -58.9502925725  42.9705324328 -18.5201873275 53
I -51.9095715725  47.3897554328 -16.8340273275 53
I -59.0342895725  52.0991764328 -16.8340273275 53
I -53.9596925725  52.5407084328 -23.5694763275 53
I -53.7993395725  40.9204114328 -11.7847383275 53
Cs -59.4079175725  48.0671424328 -0.0000003275 55
Cs -58.5766655725  47.0025664328  11.7847376725 55
Cs -59.2208195725  36.4201014328 -0.0000003275 55
Cs -58.7637625725  58.6496074328  11.7847376725 55
I -58.9502925725  42.9705324328 -5.0492893275 53
I -51.9095715725  47.3897554328  16.8340266725 53
I -59.0342895725  52.0991764328  16.8340266725 53
I -58.9502925725  42.9705324328  5.0492886725 53
I -51.9095715725  47.3897554328  6.7354496725 53
I -59.0342895725  52.0991764328  6.7354496725 53
I -53.9596925725  52.5407084328 -0.0000003275 53
I -53.7993395725  40.9204114328  11.7847376725 53
Cs -59.4079175725  48.0671424328  23.5694766725 55
Cs -58.5766655725  47.0025664328  35.3542146725 55
Cs -59.2208195725  36.4201014328  23.5694766725 55
Cs -58.7637625725  58.6496074328  35.3542146725 55
I -58.9502925725  42.9705324328  18.5201876725 53
