#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.069703701444  0.069703701444  0.004013533104  -0.000000000592   0.073717233957  -0.109213838617
1  0.069858449996  0.069858449996  0.003969320122  -0.000150857428   0.073676912689  -0.103905715732
2  0.069858451723  0.069858451723  0.003969319283  -0.000150859042   0.073676911963  -0.103905648985
3  0.069858453745  0.069858453745  0.003969318639  -0.000150861002   0.073676911382  -0.103905578144
4  0.071928350060  0.071928350060  0.003864153265  -0.000008554425   0.075783948899  -0.104916242268
5  0.071928356173  0.071928356173  0.003864148918  -0.000008556531   0.075783948560  -0.104916066690
6  0.071928407861  0.071928407861  0.003864168509  -0.000008571284   0.075784005086  -0.104916198328
7  0.072027141294  0.072027141294  0.003888588932  -0.000032361085   0.075883369141  -0.104933358438
8  0.072027154143  0.072027154143  0.003888590432  -0.000032376865   0.075883367709  -0.104932969837
9  0.072027155331  0.072027155331  0.003888589410  -0.000032378207   0.075883366534  -0.104932905530
10  0.072095148032  0.072095148032  0.003852705616  -0.000161823892   0.075786029756  -0.100434058948
11  0.072095179619  0.072095179619  0.003852725662  -0.000161826693   0.075786078588  -0.100434528205
12  0.072095201946  0.072095201946  0.003852727924  -0.000161830016   0.075786099854  -0.100434499331
13  0.072266471190  0.072266471190  0.003840264297  -0.000330601183   0.075776134305  -0.095502846882
14  0.072266499716  0.072266499716  0.003840278385  -0.000330602397   0.075776175704  -0.095503197177
15  0.072470179920  0.072470179920  0.003881035067  -0.000489682437   0.075861532550  -0.092283452951
16  0.073147694474  0.073147694474  0.002693386167  -0.000000432355   0.075840648287  -0.073279043374
17  0.073147694845  0.073147694845  0.002693385663  -0.000000432386   0.075840648122  -0.073279028785
18  0.073147707834  0.073147707834  0.002693384108  -0.000000432900   0.075840659043  -0.073278972514
19  0.073195715611  0.073195715611  0.002700215387  -0.000005048670   0.075890882328  -0.073339259610
20  0.073204144663  0.073204144663  0.002696382226  -0.000006113848   0.075894413040  -0.073205968936
21  0.073204164012  0.073204164012  0.002696374901  -0.000006112131   0.075894426782  -0.073205816348
22  0.073204172325  0.073204172325  0.002696371960  -0.000006111197   0.075894433087  -0.073205761711
23  0.073208626595  0.073208626595  0.002708829913  -0.000013122418   0.075904334090  -0.073353974920
24  0.073208643225  0.073208643225  0.002708819330  -0.000013119354   0.075904343201  -0.073353770341
