#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.070193722273  0.070193722273  0.005452998741  -0.000000007481   0.075646713533  -0.148383526375
1  0.070549586177  0.070549586177  0.005185122267  -0.000304593426   0.075430115018  -0.132806022514
2  0.070550204834  0.070550204834  0.005183525122  -0.000304651512   0.075429078444  -0.132760981342
3  0.070550396431  0.070550396431  0.005183092747  -0.000304739111   0.075428750068  -0.132746832142
4  0.072280917786  0.072280917786  0.005668518047  -0.000014609084   0.077934826748  -0.153850778347
5  0.072282505059  0.072282505059  0.005664514495  -0.000014688282   0.077932331272  -0.153739681013
6  0.072282913860  0.072282913860  0.005663497841  -0.000014632581   0.077931779120  -0.153713532129
7  0.072486711905  0.072486711905  0.005600091422  -0.000120150026   0.077966653301  -0.149116877303
8  0.072487514657  0.072487514657  0.005598060745  -0.000119865691   0.077965709711  -0.149069356902
9  0.072488676980  0.072488676980  0.005595072189  -0.000119792338   0.077963956831  -0.148990030131
10  0.072700865169  0.072700865169  0.005353575112  -0.000357915533   0.077696524748  -0.135938891069
11  0.072701221587  0.072701221587  0.005353508638  -0.000358920610   0.077695809615  -0.135909732667
12  0.072701335078  0.072701335078  0.005353338970  -0.000359065629   0.077695608419  -0.135901169586
13  0.073082841326  0.073082841326  0.004922843254  -0.000576299859   0.077429384721  -0.118275530937
14  0.073083353094  0.073083353094  0.004920331748  -0.000575249497   0.077428435344  -0.118235771153
15  0.073520343309  0.073520343309  0.004740523433  -0.000855232050   0.077405634692  -0.105724217952
16  0.074197866982  0.074197866982  0.003269985238  -0.000002658975   0.077465193245  -0.088908521868
17  0.074197910347  0.074197910347  0.003269945926  -0.000002669350   0.077465186922  -0.088907169801
18  0.074197948586  0.074197948586  0.003269862120  -0.000002670477   0.077465140229  -0.088904858680
19  0.074278114216  0.074278114216  0.003338432851  -0.000045173651   0.077571373416  -0.089614193393
20  0.074301655638  0.074301655638  0.003286001693  -0.000022433165   0.077565224167  -0.088806268658
21  0.074301698332  0.074301698332  0.003285947526  -0.000022474597   0.077565171261  -0.088803667253
22  0.074301756847  0.074301756847  0.003285803180  -0.000022478049   0.077565081978  -0.088799645463
23  0.074322906595  0.074322906595  0.003326590049  -0.000048305567   0.077601191078  -0.089206710371
24  0.074322930135  0.074322930135  0.003326539287  -0.000048302811   0.077601166612  -0.089205404046
25  0.074334823655  0.074334823655  0.003249504306  -0.000001863812   0.077582464150  -0.088372844557
26  0.074334831984  0.074334831984  0.003249428271  -0.000001862724   0.077582397530  -0.088370805115
27  0.074334855393  0.074334855393  0.003249405283  -0.000001863054   0.077582397623  -0.088370170618
28  0.074381856664  0.074381856664  0.005855007287  -0.000006382333   0.080230481618  -0.159149273060
29  0.074383241336  0.074383241336  0.005851299637  -0.000006535843   0.080228005129  -0.159044205491
30  0.074383636839  0.074383636839  0.005850203976  -0.000006582890   0.080227257925  -0.159013110824
31  0.074552264172  0.074552264172  0.005771568506  -0.000142722415   0.080181110263  -0.153168782529
32  0.074552610011  0.074552610011  0.005770525678  -0.000142463986   0.080180671703  -0.153147437936
33  0.074821010317  0.074821010317  0.005501894010  -0.000398691906   0.079924212422  -0.138865273739
34  0.074924492191  0.074924492191  0.005467121021  -0.000373743577   0.080017869636  -0.138597930989
35  0.074925048279  0.074925048279  0.005465744902  -0.000374438814   0.080016354367  -0.138541566476
36  0.074927216581  0.074927216581  0.005460131260  -0.000376257825   0.080011090016  -0.138339313599
37  0.075019941654  0.075019941654  0.005363071958  -0.000000040569   0.080382973044  -0.145935592351
38  0.075073299788  0.075073299788  0.005448783917  -0.000424398041   0.080097685664  -0.136720573825
39  0.075073881690  0.075073881690  0.005447277482  -0.000424689136   0.080096470036  -0.136671660499
40  0.075074156007  0.075074156007  0.005446829665  -0.000424987332   0.080095998341  -0.136651360486
41  0.075308594997  0.075308594997  0.005472889241  -0.000004034717   0.080777449521  -0.148815188016
42  0.075313690159  0.075313690159  0.005461272274  -0.000003994769   0.080770967664  -0.148500161101
43  0.075359899585  0.075359899585  0.005063451460  -0.000398501684   0.080024849361  -0.126939814345
44  0.075360460191  0.075360460191  0.005061047538  -0.000398601289   0.080022906440  -0.126871689865
45  0.075360681280  0.075360681280  0.005060308720  -0.000398837903   0.080022152097  -0.126845146997
46  0.075549688677  0.075549688677  0.005185805099  -0.000274589666   0.080460904110  -0.133641047638
47  0.075551483772  0.075551483772  0.005181043189  -0.000273348320   0.080459178641  -0.133545248160
48  0.075553332155  0.075553332155  0.005176685143  -0.000271869455   0.080458147843  -0.133466901617
49  0.075840484049  0.075840484049  0.004960459119  -0.000403313375   0.080397629793  -0.124006315705
50  0.075844328850  0.075844328850  0.004950174337  -0.000402196579   0.080392306609  -0.123756841974
51  0.075845480306  0.075845480306  0.004946414011  -0.000401179204   0.080390715113  -0.123682202427
52  0.076335454436  0.076335454436  0.003287231815  -0.000027866234   0.079594820018  -0.088691900580
53  0.076335483284  0.076335483284  0.003287251083  -0.000027881932   0.079594852435  -0.088691997707
54  0.076335606224  0.076335606224  0.003287235700  -0.000027916462   0.079594925463  -0.088690639531
55  0.076386836447  0.076386836447  0.003291154688  -0.000043209777   0.079634781358  -0.088381128162
56  0.076399752590  0.076399752590  0.003261127664  -0.000008479060   0.079652401194  -0.088509122216
57  0.076399836193  0.076399836193  0.003261053260  -0.000008491453   0.079652398000  -0.088506760350
58  0.076444765108  0.076444765108  0.003316367008  -0.000037617666   0.079723514451  -0.089219359854
59  0.076444813085  0.076444813085  0.003316119820  -0.000037561414   0.079723371491  -0.089214164233
60  0.076444870396  0.076444870396  0.003315916498  -0.000037561976   0.079723224918  -0.089208616239
61  0.076466470155  0.076466470155  0.003272497151  -0.000033258108   0.079705709199  -0.088144229298
62  0.076466529897  0.076466529897  0.003272400581  -0.000033256663   0.079705673814  -0.088141640789
63  0.076466673120  0.076466673120  0.003272482260  -0.000033570405   0.079705584974  -0.088135326045
64  0.076497235162  0.076497235162  0.005950602278  -0.000003688669   0.082444148771  -0.161823844982
65  0.076524976052  0.076524976052  0.003349030197  -0.000009148231   0.079864858018  -0.090882864139
66  0.076525130626  0.076525130626  0.003348738460  -0.000009210945   0.079864658141  -0.090873219024
