0 8 2.4484e-11
1 8 4.3899e-10
2 8 6.166e-09
3 8 4.20908e-09
4 8 1.82952e-08
5 8 6.05425e-10
6 8 0.422961
7 8 0.0520972
0 9 4.38985e-10
1 9 2.44854e-11
2 9 4.20905e-09
3 9 6.16601e-09
4 9 6.05426e-10
5 9 1.82953e-08
6 9 0.0520972
7 9 0.422961
0 10 1.66221e-05
1 10 2.40408e-06
2 10 3.55456e-06
3 10 0.000238299
4 10 0.00455065
5 10 0.00466687
6 10 6.9788e-10
7 10 8.20773e-09
0 11 2.40408e-06
1 11 1.66221e-05
2 11 0.000238299
3 11 3.55456e-06
4 11 0.00466687
5 11 0.00455065
6 11 8.20776e-09
7 11 6.97864e-10
0 12 0.000169229
1 12 7.6556e-05
2 12 0.00631183
3 12 0.00357405
4 12 1.27842e-05
5 12 8.76197e-05
6 12 9.5495e-11
7 12 2.7675e-10
0 13 7.6556e-05
1 13 0.000169229
2 13 0.00357405
3 13 0.00631183
4 13 8.76197e-05
5 13 1.27842e-05
6 13 2.76744e-10
7 13 9.54995e-11
0 14 0.00140781
1 14 0.00364682
2 14 0.000101401
3 14 1.33133e-05
4 14 2.39898e-05
5 14 3.74749e-05
6 14 1.25699e-09
7 14 2.84777e-10
0 15 0.00364682
1 15 0.00140781
2 15 1.33133e-05
3 15 0.000101401
4 15 3.74749e-05
5 15 2.39898e-05
6 15 2.84773e-10
7 15 1.25699e-09
