#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.066722186885  0.066939058288  0.004149915576  -0.000006825770   0.071082148095  -0.118640648480
1  0.066741854810  0.066974784782  0.004156292883  -0.000017422270   0.071113655394  -0.118962814428
2  0.066798082997  0.067014952927  0.004118567301  -0.000064073380   0.071069446847  -0.116229790289
3  0.066889320810  0.067122089911  0.004092764630  -0.000149167319   0.071065687222  -0.113644776997
4  0.068903871422  0.068942524418  0.004207411148  -0.000010184464   0.073139751102  -0.115264216344
5  0.068963748864  0.069011788215  0.004166049201  -0.000055603684   0.073122233732  -0.113158195134
6  0.068976199169  0.069011396814  0.004158563189  -0.000064943716   0.073105016288  -0.112350894160
7  0.068984236047  0.069033407015  0.004184934303  -0.000066498300   0.073151843018  -0.113406420344
8  0.069079367874  0.069104179236  0.004182438647  -0.000022596643   0.073264021240  -0.113870276600
9  0.069178932659  0.069189786614  0.004070142753  -0.000100891881   0.073159037486  -0.108304224509
10  0.069203577246  0.069209630109  0.004150935244  -0.000106288659   0.073254276694  -0.110225202942
11  0.069240549200  0.069291928051  0.003898788029  -0.000011320578   0.073179395502  -0.107181522270
12  0.069241463231  0.069300579602  0.003953062147  -0.000020149121   0.073233492628  -0.108628708723
13  0.069247528748  0.069306148149  0.003918394324  -0.000015244199   0.073209298274  -0.107805295280
14  0.069256469552  0.069313866791  0.003974032426  -0.000025784430   0.073262114787  -0.108999214733
15  0.069362577726  0.069508230180  0.004217437240  -0.000015408984   0.073710258437  -0.118306478902
16  0.069394895039  0.069396499857  0.004017723911  -0.000246796808   0.073167426960  -0.102655875120
17  0.069417416206  0.069573823059  0.004166367478  -0.000057082903   0.073683107633  -0.116075435701
18  0.069427815731  0.069570247496  0.004078538182  -0.000086047260   0.073562738418  -0.112517035201
19  0.069561674837  0.069665201499  0.003621674769  -0.000001851688   0.073285024579  -0.101317559186
